chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value
chr2	9669850	9669899	1719322:SINE:AluY	0	-	9669850	9669899	0	1	50	0	-3.02042488614436	0.230990634100911
chr2	12421699	12421748	1721591:SINE:AluSx	0	-	12421699	12421748	0	1	50	0	1.38629436111052	0.143850563544193
chr2	12925926	12925975	1721939:SINE:AluY	0	-	12925926	12925975	0	1	50	0	1.8281271148197	0.200657904296318
chr2	14115919	14115968	1722610:SINE:AluY	0	-	14115919	14115968	0	1	50	0	1.29928298761926	0.473768643988977
chr2	17730763	17730812	1725095:SINE:AluSx	0	-	17730763	17730812	0	1	50	0	-2.16905370036952	0.467178152453369
chr1	7772709	7772858	172572:SINE:AluSx	0	+	7772709	7772858	0	1	150	0	-0.405465108108163	0.980897195059952
chr2	19965194	19965243	1726466:SINE:AluSx	0	-	19965194	19965243	0	1	50	0	0.00400802421797601	0.996162206880593
chr1	8045871	8045920	172796:SINE:AluSx	0	+	8045871	8045920	0	1	50	0	2.09869935828425	0.481853842620667
chr2	24966623	24966672	1729859:SINE:AluSx	0	-	24966623	24966672	0	1	50	0	-1.79175946921869	0.0518370294330491
chr1	3803288	3803337	1729:SINE:AluY	0	-	3803288	3803337	0	1	50	0	-1.09861228917849	0.409122063998827
chr2	26800254	26800303	1731417:SINE:AluJb	0	-	26800254	26800303	0	1	50	0	-1.09861228917849	0.409122063998829
chr2	26844449	26844498	1731474:SINE:AluSx	0	-	26844449	26844498	0	1	50	0	3.85014760171006	0.0109097478095295
chr1	21375114	21375163	17314:SINE:AluSx	0	-	21375114	21375163	0	1	50	0	0.693147180559574	0.317923525661771
chr2	26941088	26941137	1731560:SINE:AluSx	0	-	26941088	26941137	0	1	50	0	-1.09861228865874	0.308614648777446
chr2	27229070	27229119	1731790:SINE:AluSx	0	-	27229070	27229119	0	1	50	0	0.405465107947139	0.513057648227408
chr2	27373631	27373680	1731922:SINE:AluSx	0	-	27373631	27373680	0	1	50	0	1.25276296849537	0.00834919736508632
chr2	28731405	28731454	1733143:SINE:AluSx	0	-	28731405	28731454	0	1	50	0	-0.606135812758347	0.72052657738168
chr2	29199119	29199168	1733588:SINE:AluSx	0	-	29199119	29199168	0	1	50	0	-5.19747257004312e-10	1
chr2	29235906	29235955	1733616:SINE:AluJb	0	-	29235906	29235955	0	1	50	0	-3.73766961827419	0.0220215621092941
chr1	8711121	8711209	173371:SINE:AluSx	0	+	8711121	8711209	0	1	89	0	0.0833816088542744	0.836860181065075
chr2	32083938	32083987	1735510:SINE:AluSx	0	-	32083938	32083987	0	1	50	0	0.541388263648496	0.753310027624533
chr2	32326495	32326544	1735770:SINE:AluY	0	-	32326495	32326544	0	1	50	0	1.38629436111052	0.143850563544193
chr2	32674314	32674363	1736128:SINE:AluSx	0	-	32674314	32674363	0	1	50	0	-1.00330210278887	0.542753047775471
chr2	32706683	32706732	1736168:SINE:AluSx	0	-	32706683	32706732	0	1	50	0	2.75092721764787	0.110281413829377
chr1	8959752	8959801	173670:SINE:AluSx	0	+	8959752	8959801	0	1	50	0	1.38629436210067	0.329465065751179
chr1	9055195	9055244	173767:SINE:MIR	0	+	9055195	9055244	0	1	50	0	1.24593700342497	0.611844966512344
chr2	38256031	38256080	1739828:SINE:AluSx	0	-	38256031	38256080	0	1	50	0	-1.60943791242473	0.0900182806914755
chr1	9777344	9777393	174447:SINE:AluSx	0	+	9777344	9777393	0	1	50	0	-2.87073578337931	0.355991976869732
chr1	9838154	9838203	174531:SINE:AluSx	0	+	9838154	9838203	0	1	50	0	1.09861228865874	0.308614648814082
chr1	9979621	9979670	174668:SINE:AluY	0	+	9979621	9979670	0	1	50	0	-0.814508026976536	0.639087835302487
chr2	48538811	48538860	1747808:SINE:AluSx	0	-	48538811	48538860	0	1	50	0	-6.1403333111334e-12	1
chr2	51664538	51664587	1749576:SINE:AluSx	0	-	51664538	51664587	0	1	50	0	-1.89711998488551	0.0031171796101942
chr2	53874126	53874175	1750872:SINE:AluJb	0	-	53874126	53874175	0	1	50	0	-0.105360515657825	0.967614416656313
chr2	54078222	54078271	1751056:SINE:AluSx	0	-	54078222	54078271	0	1	50	0	1.001810436713e-16	1
chr2	55223961	55224010	1751898:SINE:AluSx	0	-	55223961	55224010	0	1	50	0	-3.05566461427667	0.332412594523579
chr2	55345561	55345610	1751986:SINE:AluSx	0	-	55345561	55345610	0	1	50	0	-0.405465108108536	0.65561938261623
chr2	57505839	57505888	1753387:SINE:AluSx	0	-	57505839	57505888	0	1	50	0	-1.25276297079236	0.444720272757568
chr2	61010473	61010572	1755412:SINE:AluSx	0	-	61010473	61010572	0	1	100	0	-1.05826099314454	0.888186608212503
chr2	61240460	61240509	1755620:SINE:AluY	0	-	61240460	61240509	0	1	50	0	-19.55534806149	0.156666266608639
chr1	11065893	11065942	175588:SINE:AluJb	0	+	11065893	11065942	0	1	50	0	-2.8327536861517	0.13158281452792
chr2	68131076	68131225	1760572:SINE:AluY	0	-	68131076	68131225	0	1	150	0	-0.785928914010911	0.171225313626415
chr1	11607523	11607619	176080:SINE:AluSx	0	+	11607523	11607619	0	1	97	0	-1.25276297079236	0.444720272757569
chr2	69599941	69599990	1761612:SINE:AluJb	0	-	69599941	69599990	0	1	50	0	0.194156014440957	0.925504253356808
chr2	70134942	70134991	1762114:SINE:AluJb	0	-	70134942	70134991	0	1	50	0	-1.46633707288398	0.437826671741215
chr2	70187402	70187451	1762168:SINE:AluSx	0	-	70187402	70187451	0	1	50	0	0.788457360364293	0.136255172711171
chr1	12003589	12003683	176471:SINE:AluSx	0	+	12003589	12003683	0	1	95	0	-1.79175947120739	0.294753268402097
chr1	12018861	12018910	176481:SINE:AluSx	0	+	12018861	12018910	0	1	50	0	3.11351530921037	0.0128645840430297
chr2	74473473	74473522	1765300:SINE:AluY	0	-	74473473	74473522	0	1	50	0	-0.765120680185035	0.625936675742442
chr2	74473826	74473875	1765301:SINE:AluSx	0	-	74473826	74473875	0	1	50	0	1.94591015150397	0.178840303426687
chr2	74474293	74474392	1765302:SINE:AluY	0	-	74474293	74474392	0	1	100	0	1.12393009679319	0.123256923670054
chr1	12136519	12136568	176588:SINE:AluSx	0	+	12136519	12136568	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	12147871	12147920	176596:SINE:AluSx	0	+	12147871	12147920	0	1	50	0	0.734128524933141	0.131997272302355
chr1	12207630	12207779	176649:SINE:AluSx	0	+	12207630	12207779	0	1	150	0	3.27804279592405	0.433202679089458
chr2	77100978	77101027	1766968:SINE:AluSx	0	-	77100978	77101027	0	1	50	0	1.09861228865874	0.308614648814082
chr2	82470183	82470232	1770066:SINE:AluSx	0	-	82470183	82470232	0	1	50	0	-0.18232155530056	0.855327229638639
chr2	82785362	82785411	1770209:SINE:AluSx	0	-	82785362	82785411	0	1	50	0	-0.693147180550579	0.435259994374782
chr2	84241020	84241069	1771039:SINE:AluSx	0	-	84241020	84241069	0	1	50	0	-0.405465108108165	0.868618822487347
chr2	85124668	85124717	1771712:SINE:AluY	0	-	85124668	85124717	0	1	50	0	0.587786668199813	0.616031894865175
chr1	12945908	12945957	177182:SINE:AluSx	0	+	12945908	12945957	0	1	50	0	-2.38482319125327	0.0436517060420838
chr2	85606842	85606941	1772184:SINE:AluY	0	-	85606842	85606941	0	1	100	0	2.33390756400412	0.080608778414777
chr2	85851067	85851116	1772430:SINE:AluSx	0	-	85851067	85851116	0	1	50	0	0.420502985472706	0.872023757708049
chr2	86022761	86022860	1772586:SINE:AluJb	0	-	86022761	86022860	0	1	100	0	-1.35812347626798	0.725785812451608
chr1	13378733	13378782	177458:SINE:AluSx	0	+	13378733	13378782	0	1	50	0	1.38629436111052	0.143850563544193
chr2	96835631	96835680	1777478:SINE:AluY	0	-	96835631	96835680	0	1	50	0	-2.52071610248471	0.383252648534854
chr2	96835731	96835780	1777478:SINE:AluY	0	-	96835731	96835780	0	1	50	0	-0.566395474920801	0.817431348486658
chr2	96836251	96836300	1777479:SINE:AluJb	0	-	96836251	96836300	0	1	50	0	2.70805020123252	0.0523868852274113
chr2	97685726	97685775	1777970:SINE:AluSx	0	-	97685726	97685775	0	1	50	0	-0.693147181389062	0.610642798255842
chr2	97794319	97794368	1778050:SINE:AluSx	0	-	97794319	97794368	0	1	50	0	0.510825623765991	0.481435211306254
chr2	99223933	99223982	1778942:SINE:AluSx	0	-	99223933	99223982	0	1	50	0	1.41254258719483	0.329432690825067
chr2	99324926	99324975	1779018:SINE:AluSx	0	-	99324926	99324975	0	1	50	0	-4.2243976904703	0.193095327026021
chr2	101062762	101062811	1780201:SINE:AluSx	0	-	101062762	101062811	0	1	50	0	0.866810670011927	0.486252966069364
chr2	108493361	108493410	1784818:SINE:AluY	0	-	108493361	108493410	0	1	50	0	3.76120011569356	0.0126347806843825
chr2	111108534	111108583	1786616:SINE:AluSx	0	-	111108534	111108583	0	1	50	0	-0.510825627434235	0.673263763318846
chr2	111232719	111232768	1786679:SINE:AluSx	0	-	111232719	111232768	0	1	50	0	-1.16315080831229	0.107088851157406
chr2	111893019	111893068	1787080:SINE:AluY	0	-	111893019	111893068	0	1	50	0	-4.96284463479847	0.0523030060662519
chr2	111939709	111939758	1787134:SINE:AluJb	0	-	111939709	111939758	0	1	50	0	-2.56494935730051	0.0245842474587988
chr2	112737087	112737136	1787797:SINE:AluSx	0	-	112737087	112737136	0	1	50	0	-0.820257399091484	0.286535266599975
chr1	15271090	15271179	179022:SINE:AluY	0	+	15271090	15271179	0	1	90	0	0.367724780124761	0.404873841662284
chr1	15494834	15494890	179242:SINE:AluY	0	+	15494834	15494890	0	1	57	0	-0.405465108466885	0.738433928591043
chr2	119643820	119643869	1792464:SINE:AluSx	0	-	119643820	119643869	0	1	50	0	2.56494936206247	0.0790464166846292
chr2	119936270	119936319	1792724:SINE:AluY	0	-	119936270	119936319	0	1	50	0	0.405465108108536	0.513046646479017
chr2	120263825	120263874	1792969:SINE:AluJb	0	-	120263825	120263874	0	1	50	0	0.313780825419143	0.872056569636247
chr2	120428171	120428220	1793091:SINE:AluSx	0	-	120428171	120428220	0	1	50	0	-0.287682072723628	0.707375395812222
chr1	15635190	15635280	179408:SINE:AluJb	0	+	15635190	15635280	0	1	91	0	-3.12456514831048	0.0678815816006226
chr2	121773035	121773084	1794108:SINE:AluSx	0	-	121773035	121773084	0	1	50	0	0.133531392624513	0.799668464927751
chr2	126985440	126985489	1797319:SINE:AluSx	0	-	126985440	126985489	0	1	50	0	0.340325805972648	0.358011395862502
chr2	130739520	130739569	1799828:SINE:AluY	0	-	130739520	130739569	0	1	50	0	0.14058195062119	0.952829198963018
chr2	130794426	130794475	1799867:SINE:AluY	0	-	130794426	130794475	0	1	50	0	1.60943791242473	0.0534530833251987
chr2	131469920	131469969	1800368:SINE:AluSx	0	-	131469920	131469969	0	1	50	0	0.127833371509884	0.956601699765397
chr2	137662212	137662261	1804434:SINE:AluY	0	-	137662212	137662261	0	1	50	0	2.42231554893482	0.184116326900532
chr2	138322775	138322824	1804836:SINE:AluSx	0	-	138322775	138322824	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	16962316	16962365	180565:SINE:AluY	0	+	16962316	16962365	0	1	50	0	4.54329478227001	0.00334599989668349
chr2	140803323	140803372	1806218:SINE:AluY	0	-	140803323	140803372	0	1	50	0	-1.38629436401462	0.288164887511417
chr2	142120274	142120323	1806822:SINE:AluSx	0	-	142120274	142120323	0	1	50	0	-0.405465108627912	0.655573054950458
chr1	17126835	17126884	180712:SINE:AluY	0	+	17126835	17126884	0	1	50	0	-1.0986122919658	0.372040396364189
chr1	17313470	17313528	180922:SINE:AluSx	0	+	17313470	17313528	0	1	59	0	-19.7853051825384	0.156017960427158
chr1	17351009	17351058	180957:SINE:AluJb	0	+	17351009	17351058	0	1	50	0	4.06044301040054	0.00119537042668316
chr1	17351159	17351214	180957:SINE:AluJb	0	+	17351159	17351214	0	1	56	0	4.11087386581403	0.00054277692233029
chr1	17400334	17400383	181010:SINE:AluSx	0	+	17400334	17400383	0	1	50	0	-1.09861228917849	0.409122063998827
chr2	151922451	151922500	1812540:SINE:AluJb	0	-	151922451	151922500	0	1	50	0	-0.287682072451786	0.598559129000938
chr1	22198751	22198800	18145:SINE:AluSx	0	-	22198751	22198800	0	1	50	0	0.916290731713129	0.0772892880864083
chr2	158642305	158642354	1816435:SINE:AluSx	0	-	158642305	158642354	0	1	50	0	-5.29831736654804	0.134424753781373
chr2	159810187	159810236	1817306:SINE:AluSx	0	-	159810187	159810236	0	1	50	0	-0.693147181389062	0.610642798255842
chr2	163831988	163832037	1819547:SINE:AluY	0	-	163831988	163832037	0	1	50	0	0.559615786945281	0.452219189577132
chr2	170315577	170315626	1823549:SINE:AluSx	0	-	170315577	170315626	0	1	50	0	-0.205443965275291	0.897359207636735
chr2	171071556	171071605	1824155:SINE:AluY	0	-	171071556	171071605	0	1	50	0	2.65615176297456	0.393122890270663
chr2	171091875	171091924	1824167:SINE:AluY	0	-	171091875	171091924	0	1	50	0	0.180670028758916	0.836886130698777
chr2	171507303	171507352	1824508:SINE:AluSx	0	-	171507303	171507352	0	1	50	0	3.82864139648909	0.0113050366215198
chr2	174321968	174322017	1826661:SINE:AluSx	0	-	174321968	174322017	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	19258983	19259278	182796:SINE:AluY	0	+	19258983	19259278	0	1	296	0	-3.74360435281308	0.00144036670350607
chr1	19328977	19329226	182875:SINE:AluSx	0	+	19328977	19329226	0	1	250	0	1.21255654801732	0.186057590190301
chr1	19332235	19332284	182877:SINE:MIRb	0	+	19332235	19332284	0	1	50	0	-3.33836680286974	0.17265102907589
chr1	19332335	19332384	182877:SINE:MIRb	0	+	19332335	19332384	0	1	50	0	-1.16315080980568	0.629710357346061
chr2	181410044	181410093	1830839:SINE:AluY	0	-	181410044	181410093	0	1	50	0	0.635988756831941	0.69631417166438
chr1	19594203	19594252	183151:SINE:7SLRNA	0	+	19594203	19594252	0	1	50	0	0.847297859867456	0.23555912209531
chr2	183238308	183238357	1831927:SINE:AluJb	0	-	183238308	183238357	0	1	50	0	-1.25276297263785	0.573630435933222
chr1	19718103	19718152	183272:SINE:AluSx	0	+	19718103	19718152	0	1	50	0	-3.61541230223206	0.248560177757833
chr2	186030513	186030562	1833376:SINE:AluY	0	-	186030513	186030562	0	1	50	0	-0.309004841920603	0.833663261850831
chr2	188179074	188179123	1834535:SINE:AluSx	0	-	188179074	188179123	0	1	50	0	0.127833371509885	0.958190399231565
chr2	189636539	189636588	1835298:SINE:AluSx	0	-	189636539	189636588	0	1	50	0	-2.87073578337931	0.355991976869732
chr2	192057305	192057354	1836986:SINE:AluJb	0	-	192057305	192057354	0	1	50	0	-2.07944154167047	0.0209142931538755
chr2	195515225	195515274	1838669:SINE:AluSx	0	-	195515225	195515274	0	1	50	0	-20.1312264894847	0.157131837399195
chr2	196731654	196731703	1839457:SINE:AluJb	0	-	196731654	196731703	0	1	50	0	1.09861228917849	0.409123255361004
chr1	22468676	22468725	18415:SINE:AluJb	0	-	22468676	22468725	0	1	50	0	-1.94591014904595	0.0281405779881333
chr2	201152085	201152134	1842371:SINE:AluSx	0	-	201152085	201152134	0	1	50	0	0.284884867830718	0.856084827132456
chr2	201713286	201713335	1842761:SINE:AluSx	0	-	201713286	201713335	0	1	50	0	1.55286756094571	0.571283698963521
chr2	202385523	202385572	1843392:SINE:AluSx	0	-	202385523	202385572	0	1	50	0	-1.1451323107356	0.439097922148553
chr2	202396958	202397007	1843408:SINE:AluSx	0	-	202396958	202397007	0	1	50	0	-0.45783309362548	0.844987937960364
chr2	202899194	202899243	1843882:SINE:AluY	0	-	202899194	202899243	0	1	50	0	1.3862943638536	0.17951288750807
chr2	203033155	203033204	1844020:SINE:AluY	0	-	203033155	203033204	0	1	50	0	-1.79175946921869	0.105906012321233
chr1	20876192	20876249	184423:SINE:AluJb	0	+	20876192	20876249	0	1	58	0	0.0870113769896042	0.776185973987306
chr2	205962632	205962681	1846081:SINE:AluSx	0	-	205962632	205962681	0	1	50	0	0.405465107947139	0.513057648227408
chr2	206174017	206174066	1846269:SINE:AluSx	0	-	206174017	206174066	0	1	50	0	0.959256759541605	0.527458609293524
chr2	206405899	206405948	1846521:SINE:AluY	0	-	206405899	206405948	0	1	50	0	2.3513752634439	0.011219518287518
chr1	21183305	21183398	184727:SINE:AluSx	0	+	21183305	21183398	0	1	94	0	-5.1929568539143	0.039600102448151
chr2	212505247	212505296	1850261:SINE:AluSx	0	-	212505247	212505296	0	1	50	0	-1.38629436111052	0.167111835739418
chr2	216576457	216576506	1852831:SINE:AluSx	0	-	216576457	216576506	0	1	50	0	1.38629436095892	0.0507739189282878
chr2	219373530	219373579	1855078:SINE:AluSx	0	-	219373530	219373579	0	1	50	0	5.21493575760898	0.00101138834784842
chr1	21966979	21967028	185567:SINE:AluSx	0	+	21966979	21967028	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	22062661	22062760	185689:SINE:7SLRNA	0	+	22062661	22062760	0	1	100	0	2.67414864942653	0.138542586609476
chr2	226866222	226866271	1860182:SINE:AluSx	0	-	226866222	226866271	0	1	50	0	2.89037176364788	0.0494221986267651
chr2	228013517	228013566	1861123:SINE:AluSx	0	-	228013517	228013566	0	1	50	0	-1.09861229049579	0.482175847717997
chr2	229413473	229413522	1861939:SINE:AluSx	0	-	229413473	229413522	0	1	50	0	0.287682071932034	0.707210576127544
chr2	231492396	231492445	1863551:SINE:AluY	0	-	231492396	231492445	0	1	50	0	-1.09861228865874	0.308614648777446
chr2	234545939	234545988	1866039:SINE:AluSx	0	-	234545939	234545988	0	1	50	0	-3.11351530921037	0.00754058859472317
chr2	237370403	237370452	1867863:SINE:AluSx	0	-	237370403	237370452	0	1	50	0	1.45954482310565	0.0207292422617233
chr2	238062569	238062618	1868365:SINE:AluSx	0	-	238062569	238062618	0	1	50	0	4.15103990585207	3.23858511368513e-05
chr2	241727063	241727112	1870238:SINE:AluY	0	-	241727063	241727112	0	1	50	0	-0.847297859867457	0.235566179392797
chr2	9869646	9869695	1876286:SINE:AluSx	0	+	9869646	9869695	0	1	50	0	-1.10782893588767	0.455461948188972
chr2	10026590	10026639	1876389:SINE:AluSx	0	+	10026590	10026639	0	1	50	0	-1.38629436210067	0.353079968112577
chr2	10211551	10211600	1876565:SINE:AluSx	0	+	10211551	10211600	0	1	50	0	1.02245091907272	0.541998532466076
chr2	10541720	10541779	1876781:SINE:AluY	0	+	10541720	10541779	0	1	60	0	-1.84582669049833	0.422017111819386
chr1	23952980	23953037	187785:SINE:AluSx	0	+	23952980	23953037	0	1	58	0	0.753771802376381	0.14487117096465
chr1	24152218	24152267	187976:SINE:AluJb	0	+	24152218	24152267	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	24420060	24420112	188261:SINE:AluSx	0	+	24420060	24420112	0	1	53	0	4.29045944114839	0.00518651104225287
chr2	20235108	20235157	1883631:SINE:AluSx	0	+	20235108	20235157	0	1	50	0	-3.91202300542815	0.164893163305702
chr2	20257018	20257077	1883646:SINE:AluSx	0	+	20257018	20257077	0	1	60	0	-2.15948425631262	0.19509433324581
chr2	24514059	24514158	1886538:SINE:AluY	0	+	24514059	24514158	0	1	100	0	1.76893143667187	0.0440973792801955
chr2	24824809	24824905	1886726:SINE:AluSx	0	+	24824809	24824905	0	1	97	0	-0.119059369844007	0.941627732923785
chr2	25363340	25363400	1887253:SINE:AluSx	0	+	25363340	25363400	0	1	61	0	-2.66374994239534	0.0410575996326754
chr2	25860007	25860056	1887740:SINE:7SLRNA	0	+	25860007	25860056	0	1	50	0	-4.85203026391962	0.142320350488624
chr2	25891516	25891565	1887784:SINE:AluSx	0	+	25891516	25891565	0	1	50	0	-1.60943791391813	0.318465778501574
chr2	25991370	25991419	1887927:SINE:7SLRNA	0	+	25991370	25991419	0	1	50	0	0.287682072922176	0.8355767396614
chr2	26032960	26033009	1887978:SINE:AluSx	0	+	26032960	26033009	0	1	50	0	-2.19722458062455	0.253193081035271
chr2	26336696	26336756	1888264:SINE:AluSx	0	+	26336696	26336756	0	1	61	0	1.79175947120739	0.214928347684519
chr2	27413534	27413588	1889148:SINE:AluY	0	+	27413534	27413588	0	1	55	0	0.693147180559945	0.224957632945467
chr2	28883189	28883238	1890301:SINE:AluSx	0	+	28883189	28883238	0	1	50	0	-1.79175946906703	0.0140105229272079
chr2	28907393	28907442	1890324:SINE:AluJb	0	+	28907393	28907442	0	1	50	0	0.693147180711604	0.561568512568148
chr2	32321257	32321306	1893073:SINE:AluSx	0	+	32321257	32321306	0	1	50	0	3.14988295354031	0.0351328289797912
chr2	32534701	32534760	1893225:SINE:AluSx	0	+	32534701	32534760	0	1	60	0	-2.07944154167047	0.0402019639489213
chr2	33158112	33158170	1893652:SINE:AluSx	0	+	33158112	33158170	0	1	59	0	0.405465108466886	0.624379206107207
chr2	34313352	34313412	1894416:SINE:AluSx	0	+	34313352	34313412	0	1	61	0	-1.09861229065681	0.353422115680334
chr2	34972069	34972118	1894786:SINE:AluY	0	+	34972069	34972118	0	1	50	0	1.79175946921869	0.0193377654300913
chr2	36303872	36303921	1895512:SINE:AluY	0	+	36303872	36303921	0	1	50	0	-0.980829252491979	0.129325971984982
chr2	36917492	36917552	1895894:SINE:AluSx	0	+	36917492	36917552	0	1	61	0	-1.98870530772735e-09	1
chr2	37287201	37287261	1896260:SINE:AluSx	0	+	37287201	37287261	0	1	61	0	-1.87272853176172	0.00813221377178052
chr1	22987052	22987101	18962:SINE:AluJb	0	-	22987052	22987101	0	1	50	0	-2.30258509665292	0.244385309476705
chr2	38479592	38479700	1897125:SINE:AluY	0	+	38479592	38479700	0	1	109	0	1.25276296849537	0.0253874438849102
chr2	39135461	39135520	1897723:SINE:AluY	0	+	39135461	39135520	0	1	60	0	-0.223143551041991	0.741336580648655
chr2	41366236	41366285	1899130:SINE:AluSx	0	+	41366236	41366285	0	1	50	0	4.55912624748669	0.00101498907123299
chr2	42346499	42346548	1899825:SINE:AluJb	0	+	42346499	42346548	0	1	50	0	-1.79653275184154	0.286904153385352
chr2	44007115	44007211	1901199:SINE:AluSx	0	+	44007115	44007211	0	1	97	0	1.60943791242473	0.0534530833251973
chr2	44109773	44109822	1901292:SINE:AluSx	0	+	44109773	44109822	0	1	50	0	1.94591014904596	0.0477787723182924
chr2	45655796	45655854	1902402:SINE:AluJb	0	+	45655796	45655854	0	1	59	0	-3.09104245334898	0.0324843978464616
chr2	47448987	47449047	1903806:SINE:AluSx	0	+	47448987	47449047	0	1	61	0	-0.154150677838553	0.840237898467719
chr2	48404681	48404730	1904646:SINE:AluSx	0	+	48404681	48404730	0	1	50	0	-1.94591015377079	0.326123419342123
chr2	52663686	52663735	1907087:SINE:AluY	0	+	52663686	52663735	0	1	50	0	-0.205263126036362	0.935637286794739
