gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm13_log2FC	molm13_pvalue	molm14_log2FC	molm14_pvalue	ociaml3_log2FC	ociaml3_pvalue	skm1_log2FC	skm1_pvalue
ENSG00000065970	FOXJ2	0.281081897705997	0.323346539663873	2.06722021149838	0.0032987318633619	0.694993433214539	0.0713978111542781	0.0486004626673835	0.689669994728627	-0.0256058801240961	0.667261757767623	0.0582793914316637	0.720241559016057	-0.151344056771719	0.280402095893038	0.0627901489384244	0.336025565321555
ENSG00000065978	YBX1	0.0874459167190343	0.550198282958869	0.176099754166165	0.303017935238117	0.0917288443972115	0.445763425227699	-0.0766365680569092	0.719087927732685	0.595677320858625	0.00732214554579343	0.0943008575222179	0.678453783088078	0.0503946054380871	0.760694629075995	0.0765570877725597	0.332467135461254
ENSG00000065989	PDE4A	-0.259304147255739	0.239246914769779	-0.948299148697112	0.225596663128185	-0.114087544048745	0.435823020183542	1.775399491578	0.239223512034101	-0.117204384531653	0.681902078554359	0.354007412621318	0.0572217424649381	0.00470938874617721	0.973932003804922	0.742673322363019	0.00110002065308437
ENSG00000066027	PPP2R5A	0.658750997550236	0.00216618703481953	0.305864100256255	0.0674009312237495	-0.0736767472913696	0.502873942588031	-0.358402391163494	0.394637385252877	-0.440689402531723	0.00140518833796053	0.0580696917448945	0.724057214507858	-0.287073086274017	0.208561044922376	-0.0265467127828775	0.570910581638978
ENSG00000066044	ELAVL1	-0.157028888330897	0.277796507240315	-0.317541739721342	0.220299449959666	-0.0697720049473348	0.502951629510843	0.0425294036770991	0.767631448204467	-0.313779759332449	0.00369596034910629	-0.0174116818333065	0.925470429099088	-0.117938843852534	0.426831480082993	-0.00210062961526149	0.967706776234552
ENSG00000066084	DIP2B	-0.1281376237263	0.226218808626927	-0.185047247661529	0.223208450013514	-0.0155242778183595	0.872378138091157	-0.242641232718231	0.137169793993406	-0.35188030401581	0.00519191345561129	0.127069343857838	0.457979121845547	0.178386598337714	0.26590597884444	-0.0209201373826785	0.657495552636638
ENSG00000066117	SMARCD1	-0.780851430896314	0.0534027363193311	-0.657054060326434	0.0625619335304298	-0.275201778255056	0.0806020891134495	-0.0109001001755555	0.906555057434611	-0.187722932577355	0.0290496861388263	-0.117133206664332	0.408849408611296	-0.157363426572961	0.218795296748577	-0.249895916027212	0.0251460635110753
ENSG00000066135	KDM4A	0.0592948879521834	0.614776082528023	-0.00702631151781645	0.96146289073867	0.0350113786497334	0.708477079411669	0.140945917681771	0.189811882318086	-0.129379079961343	0.0354313709426842	-0.105578078251568	0.529700334594533	-0.00424233149538518	0.969077609880475	0.181702610142496	0.0256490569187157
ENSG00000066136	NFYC	-0.170337501143773	0.286600642625598	0.0573282474842956	0.689022944061334	-0.0203780284283213	0.918357315923867	0.0412858849235639	0.742663122605971	-0.358962054336343	0.000836999990372813	-0.275608159210824	0.104101052832045	0.177758284531291	0.302037325435981	-0.0155637301128786	0.770024775955518
ENSG00000066185	ZMYND12	0.500926059941692	0.0162062502076264	-0.0680667801551685	0.631504597650905	0.0309539685928407	0.84233909992155	-1.12404571883577	0.340461459917114	0.579210989755146	0.000153902229848524	2.2024044823154	0.048704857270845	-0.202584375215098	0.597780130006814	0.1047533665965	0.515952924886043
ENSG00000066230	SLC9A3	0.160433715274364	0.57804467917287	0.170097228678508	0.660083529948959	-0.449675533664613	0.00894163139891894	-0.0427771071209057	0.844227978983176	0.8822633546452	0.0143744710483321	0.0726333015406476	0.607248108511469	-0.104504280162038	0.382455969285277	0.38495415200685	0.0993112436265701
ENSG00000066279	ASPM	0.0675440190852967	0.538568937296167	0.461741548157597	0.0718624120456754	-0.0987901437254971	0.323609091803703	0.0994520171901036	0.411945884039292	0.0275693119653327	0.785959109333138	-0.0779589694355935	0.530899858143253	0.0800120122821832	0.506064326003783	-0.13532774322265	0.0651505185652711
ENSG00000066294	CD84	-0.128863562613466	0.240628962178455	0.102901375540055	0.542400700489999	0.327982042177265	0.0855328665081626	-0.0846004635843838	0.849819812201552	-0.3063841105881	0.148899738274558	-0.160858821159016	0.693709143141046	0.558646072366244	0.545997280032562	0.624639188446318	0.0148145415194838
ENSG00000066322	ELOVL1	-0.0208900836302416	0.833488624897082	-0.127640726615171	0.581867393661471	0.225892295310339	0.154520404071493	0.157424821635884	0.508506109906037	0.0422212885555606	0.643876490317175	-0.212965020383864	0.423008283783134	-0.542329548404608	0.285901722511475	-0.127885990594966	0.153949410913081
ENSG00000066336	SPI1	-0.00124898325409473	0.98959922055307	-0.0905232978198948	0.638516764911638	0.0845491509341196	0.552470304211923	0.0785332042691217	0.748206239624051	0.0472826591536553	0.503216651570781	0.231467860937821	0.335217156502455	0.00738889098514854	0.975971270546406	-0.131562485537303	0.0553249359972374
ENSG00000066379	ZNRD1	-0.400056378576379	0.0931049528263977	-0.544267654833044	0.269324817718629	0.0840076821137504	0.733593561045688	0.11554252459331	0.548345841082299	0.0612388097976013	0.396441387589159	0.0851975589248524	0.682138375065974	-0.42673970983763	0.336128435765463	-0.353564678622538	0.436921529273975
ENSG00000066422	ZBTB11	-0.00528099426313781	0.959528421399045	0.177129845925678	0.253863116970703	-0.080444649048403	0.48523741937449	0.0420873417062953	0.823453084239072	-0.033037627680687	0.668273625729027	-0.176000791197353	0.272646425331477	-0.257175631285318	0.0682386176628901	-0.125307403541695	0.224878001318153
ENSG00000066427	ATXN3	-0.197086222058017	0.152917374601462	0.00866101501250438	0.950005132116391	0.0357747295559934	0.755483782586184	0.55499257160525	0.170551152107223	0.0427480731839094	0.616355324360266	-0.353857364791663	0.526304447553022	-0.259338130115658	0.535966188382741	-0.0444351133110754	0.447773579072608
ENSG00000066455	GOLGA5	-0.133939269784526	0.347320040611055	0.22874684473837	0.178296687709823	0.0734048478034708	0.525428801429489	0.136658168705434	0.50333231296993	-0.0974629513934879	0.153628096174442	-0.178809194055778	0.239576248265706	-0.0680246632374439	0.735845939716775	-0.0483095194038096	0.523207886866539
ENSG00000066557	LRRC40	0.156345127143203	0.243158637428629	0.10840720756703	0.550437406138802	-0.123116567303483	0.23866586396964	-0.395836342666192	0.484681564505905	-0.260689115748608	0.323406569867428	-0.211274147831802	0.413377891369895	0.272267088402045	0.314345999593562	0.0461851290114866	0.617507624858091
ENSG00000066583	ISOC1	-0.69085169872387	0.00758180655941598	-0.137458469494691	0.488369527712219	-0.0272111254890198	0.82177738330503	0.0557672988433245	0.669769703707008	-0.057922258893193	0.62913581395426	-0.711556122798764	0.242434307810103	0.0353274881480687	0.870435364606318	-0.162845529358513	0.0217836705038486
ENSG00000066654	THUMPD1	-0.32817551964198	0.0311006197383975	0.102862696745596	0.661358402649362	-0.167936845453719	0.14714805991438	0.155227266503755	0.385663105633351	-0.467125236017107	0.0915224312031818	0.107386223868014	0.548349809602027	-0.363817497732913	0.278534518106332	-0.792746368521401	0.000243420054095215
ENSG00000066697	MSANTD3	-0.0718088663984697	0.660629074081156	0.238576843161845	0.246330827586979	-0.106353330960487	0.710409340855596	0.160168941944173	0.45948547322048	-0.816025907552022	0.277759807284377	-0.598851748868202	0.406827363961356	-0.149601177394436	0.751196722102632	-0.323306347508039	0.0478512977757597
ENSG00000066739	ATG2B	0.144890135623623	0.191246956544508	0.233993059789508	0.133713693528396	-0.0699203624034362	0.566727948281948	-0.0505616781503165	0.651051586467565	-0.00370908727699648	0.969438431925259	0.351436411739203	0.0813362607916356	0.0815449640330681	0.587440935735839	0.0355180129476805	0.599543540446515
ENSG00000066777	ARFGEF1	0.0702060011909059	0.476330264645874	0.187784563035831	0.242233897004504	-0.0117903479109696	0.900429193936522	-0.0734242646786532	0.516450484910306	-0.229702566303502	0.0126596661732842	0.00126200981278152	0.99419202688306	0.139458437926409	0.268672931595763	-0.159077963909192	0.0824225228695536
ENSG00000066827	ZFAT	0.070931874430275	0.74343019792953	-0.148593156091826	0.316719758403465	-0.326441184955323	0.302074648853306	0.00880975356610192	0.920670346673847	-0.19718230980342	0.0536336196263656	-0.0435000960544237	0.784367136712744	0.285878702752045	0.0614616253660197	0.106631241348248	0.488700499874802
ENSG00000066855	MTFR1	-0.0719331232845412	0.543628468120771	-0.233804882320264	0.184175283827356	-0.0699712673873405	0.484526074421515	-0.127309138159565	0.332317762058071	0.0134585611535599	0.844862519812899	0.0981216878327498	0.509492091193072	-0.0602688726042048	0.661664503936299	-0.0748338538573228	0.312048055057668
ENSG00000066926	FECH	-0.0551267815294506	0.640587889538521	-0.119497781213952	0.401776455082005	-0.0434814702147339	0.716379360083788	-0.0257933277447099	0.837002219313011	-0.428453881997217	0.00875002326964801	-0.239928472993245	0.269324860728085	0.369460737908798	0.102099920899531	-0.111186760468322	0.105345968756266
ENSG00000067048	DDX3Y	-0.604924492202804	0.103512160865953	0.800966546588014	0.0066992014811286	-0.439784855570833	0.00950824826731366	0.0187587540873784	0.868922056832537	0.103875366599749	0.129972906653987	0.189985412226234	0.257647035940888	NA	NA	0.0209472503038854	0.699918459488179
ENSG00000067057	PFKP	-0.823923748329108	0.00700481500543975	-0.449550979814201	0.0398003966793832	-0.0428642096796003	0.675239269660505	-0.0786033563024698	0.488716311907529	-0.193094017704601	0.0165321911351224	-0.3156379643523	0.0862950714103342	-0.155000546510485	0.244065247354275	-1.0119379758467	0.0084778477380265
ENSG00000067064	IDI1	-0.274575974787749	0.214896981735353	-0.159575882691517	0.373001493283868	0.00195621732657036	0.987335423942392	-0.208847066984714	0.38137984906225	-3.14248130775247	0.000266967763185205	0.00480552199040481	0.984350995552584	-0.204953606381669	0.537853570628265	-1.09369419750093	0.0031924098740404
ENSG00000067066	SP100	0.131765521864504	0.210525552808609	0.259333413080637	0.293796494790721	-0.0561655563499952	0.556663989440951	-0.223178858429893	0.0756750301791496	0.0818718884776108	0.15007701178971	0.296309107637436	0.615312905972801	-0.0393388175082721	0.759969437819432	-0.0775944300682969	0.410298540193509
ENSG00000067082	KLF6	0.94539872951078	0.00119522905854973	0.552426978180724	0.0139826811566664	-0.279666490266593	0.593574545816725	0.227490838800554	0.0808194993810247	-0.279278282936418	0.0131791266457501	0.00382385885566578	0.980371848571096	-0.081660374531451	0.443737741400847	-0.0139260037141589	0.75381063649472
ENSG00000067113	PLPP1	0.660079479920028	0.00369074955188832	1.03119245761007	0.00131029984812631	0.544271951327278	0.165655726473621	0.474891971167964	0.0355483768380999	0.656365068500239	0.470166958077456	NA	NA	-0.650678629470767	0.29334960735632	0.0835478697978397	0.0837514649909204
ENSG00000067141	NEO1	1.35579791647051	0.00737056749518751	NA	NA	0.257995014044078	0.731494018503421	1.27183598668638	0.0939249603190025	0.84500053593483	0.381753571954331	-0.237977485693411	0.523771148353298	0.419611043145299	0.0500245459852323	0.0761626989002845	0.138659607492055
ENSG00000067167	TRAM1	-0.0673005604567418	0.579221295594179	-0.659243199128934	0.10830929624608	-0.0731900400169628	0.578626897700111	-0.131446620638385	0.22928343970289	0.145725859448216	0.0847404262753158	-0.0268388918856418	0.84921077797566	-0.253047076621887	0.36747849922719	-0.0304784280398577	0.640633880362625
ENSG00000067177	PHKA1	0.585640221170297	0.205739113189777	1.39627910786233	0.00424311996435309	NA	NA	0.672882138993967	0.0630613898530455	0.305254186799863	0.0224145265296735	0.271513010497069	0.291813540722068	0.21319760083981	0.458804325704355	0.325985019012372	0.0011480534168819
ENSG00000067182	TNFRSF1A	-0.0612464572371462	0.58147074925341	-0.0418222772702405	0.838174431718951	-0.00689656164883362	0.953800754256826	0.194306906688399	0.385963443895705	-0.0701688949270532	0.26712506794494	0.591255325289026	0.292748072667545	-0.247868777298421	0.217859664728113	0.105487785848388	0.374722432251826
ENSG00000067191	CACNB1	0.159145407881977	0.327702083530926	0.536926019239029	0.503365251605722	-0.13772960141924	0.780441321404636	-0.0249080771407842	0.889657105559018	-0.0573518852415074	0.7897108042616	-0.227053960187249	0.227892731479196	-0.525877045033308	0.0227055829220132	-0.0277503113463197	0.882562389450363
ENSG00000067208	EVI5	0.172617850512111	0.132365557193241	0.0339871312983042	0.8635288766875	-0.248855429661289	0.109314839778703	0.201499853328708	0.261529603715626	-0.187842888997762	0.0691765916519827	0.0597106317666243	0.610418998311867	0.373497580017671	0.0606200340939764	0.0733183866176474	0.27350309234897
ENSG00000067221	STOML1	-0.165296376897605	0.694441954208968	-0.648249976013364	0.0356166164237404	-0.0649279553773687	0.814473308309816	-0.0992017985083089	0.672718167982478	-0.0622543534224772	0.384935153951888	-0.17292308483875	0.534237647901034	-0.350804512559531	0.235204311113034	-0.0934109155740798	0.38750473147672
ENSG00000067225	PKM	-0.0915145764217209	0.362426821540726	0.0164056438085939	0.925912132077886	0.0780493412054877	0.420891187175125	0.323981276648406	0.0415815116944947	0.156936704859657	0.0511946159094227	0.334333512019981	0.0290192190692248	-0.0609527707698606	0.650604869073301	-0.10486614176014	0.0948947438276023
ENSG00000067248	DHX29	-0.24699285864683	0.0623437040844333	0.0189439474019141	0.936803987750294	-0.151187305726498	0.168608293579614	-0.00141771520702483	0.988275560084696	-0.147267526712928	0.0526040802521452	-0.126773207125771	0.467895263247663	-0.104416759020497	0.454211186214899	-0.334649572799012	0.000915523786810799
ENSG00000067334	DNTTIP2	-0.154866479441488	0.218028650116733	0.297982610983819	0.258812445387169	-0.145149779657717	0.293434814789384	0.0561307041612717	0.909562798128579	0.0757813334296424	0.501054521816353	-0.294176225613233	0.392074802463184	-0.0643846359561585	0.794472956022485	-0.225480330169113	0.118443078453073
ENSG00000067365	METTL22	-0.389882338778941	0.25440588463435	0.28536199402384	0.197402056912647	-0.171788125105577	0.339325694352172	-0.128624306600941	0.507552252032398	0.230067188772711	0.0661613440731547	-0.191796641852378	0.176690542492835	-0.0884305820334072	0.702979894297496	0.0990899165823063	0.159339079283305
ENSG00000067369	TP53BP1	-0.272269475760445	0.123949761259679	0.356919648614469	0.0739988626700983	-0.0765200012900634	0.60000420638882	-0.0239138280417571	0.799106031234299	0.0603254857439514	0.386143109703975	0.133210967877001	0.409066404203263	-0.00241736413669347	0.985849424619908	1.8397981022769	0.0250895012237924
ENSG00000067533	RRP15	-0.264681461338697	0.122020937177685	0.0875289231519923	0.616632882943223	-0.014385481562465	0.895428237683643	0.0264594233665413	0.842739393516254	-0.406628387914195	0.018567732586324	-0.501955761212442	0.0634609866796414	-0.302168636576989	0.345949029077513	-0.56842691996814	0.00113921875827641
ENSG00000067560	RHOA	-0.0092444357064425	0.919888578571736	-0.298883990588975	0.153501990209259	-0.0284827090303589	0.776054282941182	-0.236280604155142	0.150821431046011	-0.219100604261431	0.00967105685305129	-0.0333161723665128	0.784321588654724	-0.0757207752049704	0.569588215181373	-0.125575386998022	0.0627469050123304
ENSG00000067596	DHX8	-0.221122288024299	0.0822713589236042	-0.142497825797895	0.311664044044249	0.103763997214847	0.34718145498703	0.019399854845434	0.880823229954751	-0.0919848712746711	0.200985230166465	-0.153276224761294	0.359849124211017	-0.0352768344550613	0.812402592206591	-0.190278038443712	0.026718799085745
ENSG00000067606	PRKCZ	0.0889018544477359	0.776342803858897	-0.0169923966609109	0.93300736299563	-0.368168512740871	0.215253347098497	-0.371458315760527	0.0158292959413483	0.121146653267877	0.45999973738451	-0.485904133360911	0.14409568210383	-1.29181592611985	0.114925462559239	-0.119484013546561	0.0625251181244125
ENSG00000067646	ZFY	0.319083444641588	0.176693007668008	0.121357393253676	0.820384410123058	0.0313733979589311	0.901008343674325	0.0981836214985835	0.380473612618854	-0.255319360539642	0.0097913704799003	0.111359061559594	0.355382497163212	-0.0162056485251712	0.890446201525075	-0.130696493256318	0.0615019295922145
ENSG00000067704	IARS2	-0.0301287250541732	0.746521763659963	0.199906032600099	0.300883238302303	-0.0621621825941676	0.522836093386364	0.393540168441872	0.00380621037431729	-0.462554414601148	0.000811869027055616	0.130307077711203	0.354943706379392	0.161608044263772	0.191749105751175	-0.00727539581865133	0.878333706516532
