transcript	gene_id	gene_name	Estimate_treatmentDRUG	Pr...z.._treatmentDRUG	fdr_Pr...z.._treatmentDRUG	qvalue_Pr...z.._treatmentDRUG
ENST00000260010	ENSG00000137462	TLR2	0.040638350345852	0.8566570032059	0.970401654150372	0.805300891216732
ENST00000260045	ENSG00000137492	THAP12	-1.08181065631963	0.059250721762323	0.503809618671636	0.41809320211336
ENST00000260102	ENSG00000137547	MRPL15	0.100247810589755	0.62015898212307	0.924523397498688	0.767228201613355
ENST00000260118	ENSG00000137563	GGH	-0.079341255137844	0.682403499251811	0.934873291402073	0.775817200559045
ENST00000260129	ENSG00000137574	TGS1	0.444086213167809	0.040624847211934	0.454381561177592	0.377074662438759
ENST00000260184	ENSG00000181381	DDX60L	0.600005748555929	0.084509728633199	0.566886028090657	0.470438010577606
ENST00000260197	ENSG00000137642	SORL1	0.251638665626992	0.010118941691057	0.250449031001937	0.207838503786158
ENST00000260210	ENSG00000137656	BUD13	0.163405026247439	0.55597167900506	0.897549980256633	0.744843947782701
ENST00000260247	ENSG00000137692	DCUN1D5	0.194942630297171	0.448717301676569	0.855015843031554	0.709546420755626
ENST00000260270	ENSG00000137714	FDX1	-0.667723476047889	0.150928273613741	0.652025145129437	0.541091854308699
ENST00000260324	ENSG00000137767	SQOR	-0.915673003748948	0.045150810586604	0.465592422741924	0.386378147001518
ENST00000260327	ENSG00000137770	CTDSPL2	0.176147193395989	0.509107371658413	0.881225686911618	0.731297012940825
ENST00000260356	ENSG00000137801	THBS1	1.0689885630394	0.121493546359121	0.618004231836086	0.512859140897746
ENST00000260361	ENSG00000137806	NDUFAF1	-0.379490463738299	0.260860935174523	0.762984792567758	0.633173213186236
ENST00000260363	ENSG00000137807	KIF23	0.113014388927438	0.596190966114138	0.915522175392515	0.759758416135209
ENST00000260372	ENSG00000137814	HAUS2	-0.146142131886663	0.726430835040916	0.946349115446634	0.785340567807036
ENST00000260379	ENSG00000137818	RPLP1	-0.100961895674836	0.315018562970855	0.781850092461981	0.648828836559208
ENST00000260383	ENSG00000137822	TUBGCP4	0.53002954640058	0.093886425133131	0.579578724231824	0.480971215535273
ENST00000260385	ENSG00000137824	RMDN3	0.571874626874702	0.120287843044759	0.617929218287226	0.512796889893235
ENST00000260402	ENSG00000137841	PLCB2	0.272213940999651	0.194410996283557	0.703655193180677	0.583937745524363
ENST00000260408	ENSG00000137845	ADAM10	0.234788208515327	0.145298086650022	0.650859237559836	0.540124310198629
ENST00000260443	ENSG00000137876	RSL24D1	-0.145696733065521	0.455635547454317	0.857504392723745	0.711611577256944
ENST00000260508	ENSG00000137944	KYAT3	-0.108939964015679	0.671911423504128	0.932077654108959	0.77349720327335
ENST00000260563	ENSG00000137996	RTCA	0.336068134089099	0.139602742418163	0.64277120467366	0.533412347102142
ENST00000260570	ENSG00000138002	IFT172	0.135182712003547	0.670362480822155	0.932077654108959	0.77349720327335
ENST00000260585	ENSG00000138018	SELENOI	-0.417790166965907	0.095257985734666	0.582912349175566	0.483737669123533
ENST00000260643	ENSG00000138073	PREB	0.286710695954463	0.189144152484295	0.699437549577607	0.58043767713736
ENST00000260648	ENSG00000138078	PREPL	0.12934682703297	0.495872310730586	0.878780451797547	0.729267801625929
ENST00000260662	ENSG00000138092	CENPO	-0.047772688311402	0.877712020673715	0.974962872172277	0.809086079465704
ENST00000260665	ENSG00000138095	LRPPRC	-0.056066219944894	0.424233104307809	0.843519273582719	0.700005837654304
ENST00000260731	ENSG00000138160	KIF11	0.079689192364836	0.52422963337346	0.886328019341065	0.735531252273728
ENST00000260762	ENSG00000138190	EXOC6	0.250351452812505	0.296927768832196	0.77570074267591	0.643725715761808
ENST00000260803	ENSG00000138231	DBR1	-0.165366956096929	0.508521812579145	0.880691386289904	0.730853616368897
ENST00000260810	ENSG00000163781	TOPBP1	0.07230796570586	0.650339421769334	0.927907013980426	0.770036141353178
ENST00000260818	ENSG00000138246	DNAJC13	0.18190255568404	0.304761166405314	0.780710713443262	0.647883307524624
ENST00000260926	ENSG00000119042	SATB2	0.177361796638636	0.527443386544225	0.886328019341065	0.735531252273728
ENST00000260947	ENSG00000138376	BARD1	-0.103931055361719	0.649336748935336	0.927907013980426	0.770036141353178
ENST00000260952	ENSG00000138381	ASNSD1	0.616915153126422	0.118323568592501	0.612389987079645	0.508200084221025
ENST00000260956	ENSG00000138385	SSB	0.130178156764369	0.305535079556827	0.780710713443262	0.647883307524624
ENST00000260970	ENSG00000138398	PPIG	0.238940511628186	0.188607146404294	0.699437549577607	0.58043767713736
ENST00000261015	ENSG00000138442	WDR12	-0.126668541170709	0.471861229173275	0.865834330039388	0.718524288004475
ENST00000261023	ENSG00000138448	ITGAV	-0.049305847638012	0.841516413520579	0.969880718469371	0.804868585720979
ENST00000261167	ENSG00000084463	WBP11	0.305305996004834	0.061205991232921	0.51237633430035	0.425202406535155
ENST00000261173	ENSG00000070961	ATP2B1	-0.062107692901044	0.758251924360527	0.953896885324755	0.791604186364933
ENST00000261182	ENSG00000187109	NAP1L1	-0.174687894823722	0.04042140368754	0.454237242307725	0.376954897479553
ENST00000261183	ENSG00000091039	OSBPL8	0.104727295153222	0.512260368003152	0.882462423125132	0.732323335155635
ENST00000261187	ENSG00000118596	SLC16A7	-0.1588519321807	0.515040050083848	0.882756143863941	0.732567083269336
ENST00000261191	ENSG00000064102	INTS13	0.4498819543884	0.033018831295865	0.420219619337231	0.348724914587367
ENST00000261207	ENSG00000058272	PPP1R12A	-0.038170752982977	0.76918288809853	0.955835107546509	0.793212646197908
ENST00000261208	ENSG00000084110	HAL	0.529282622322625	0.219822082967067	0.730309384644141	0.606057085540309
ENST00000261211	ENSG00000059758	CDK17	0.121040161508228	0.750770747332181	0.952653070426826	0.790571989808458
ENST00000261233	ENSG00000090376	IRAK3	0.195477702419525	0.301269168154267	0.778340369322388	0.645916245509771
ENST00000261245	ENSG00000020426	MNAT1	0.40341753711221	0.115397808145489	0.607758099669509	0.504356250027787
ENST00000261249	ENSG00000126814	TRMT5	-0.721354146534785	0.008870677030012	0.229365169599774	0.190341777245315
ENST00000261250	ENSG00000047621	C12orf4	0.205332050425308	0.508137832313237	0.880691386289904	0.730853616368897
ENST00000261254	ENSG00000118971	CCND2	-0.165614811770412	0.29342520662042	0.775010050466995	0.643152535523485
ENST00000261263	ENSG00000080371	RAB21	-0.22353470740157	0.353930592287658	0.804229073783214	0.667400335819781
ENST00000261267	ENSG00000090382	LYZ	0.193927058776644	7.63866017476134E-08	4.81923070425693E-05	3.99930355077049E-05
ENST00000261296	ENSG00000088451	TGDS	0.30724259191055	0.372161581958695	0.814039001939255	0.675541236912689
ENST00000261303	ENSG00000100764	PSMC1	0.451356098484476	0.005356222485696	0.191315387187614	0.158765652497317
ENST00000261304	ENSG00000054983	GALC	0.108252475433378	0.800851631964949	0.959597444887223	0.796334872546737
ENST00000261308	ENSG00000113593	PPWD1	0.43141596439908	0.223378530524056	0.732769474355352	0.608098624142844
ENST00000261313	ENSG00000089220	PEBP1	0.338459945626228	0.028879539242036	0.40489114017335	0.33600436956472
ENST00000261332	ENSG00000172466	ZNF24	0.111806864456532	0.519852733043854	0.886159919385843	0.735391752260331
ENST00000261353	ENSG00000119801	YPEL5	0.310512270858061	0.443255855050858	0.850950240074417	0.706172525347769
ENST00000261366	ENSG00000113368	LMNB1	0.21452173815383	0.028499855259625	0.401936728219042	0.333552610986558
ENST00000261377	ENSG00000005189	REXO5	1.12464522750292	0.005874714093556	0.19303943341793	0.160196375497257
ENST00000261381	ENSG00000103489	XYLT1	-0.009355849690845	0.967126445902899	0.992869901654596	0.823946469222337
ENST00000261396	ENSG00000069248	NUP133	0.21653037339355	0.111473497049071	0.600212399860455	0.498094349344605
ENST00000261407	ENSG00000111684	LPCAT3	0.434265292200745	0.186788854375869	0.698801141281598	0.579909545135769
ENST00000261416	ENSG00000049860	HEXB	-0.229080393737105	0.328622828111105	0.789520724506078	0.655194413941407
ENST00000261427	ENSG00000078140	UBE2K	-0.152703973107524	0.497380642325842	0.879230729177287	0.729641470378088
ENST00000261435	ENSG00000078177	N4BP2	0.180567638626197	0.495506865666725	0.878780451797547	0.729267801625929
ENST00000261439	ENSG00000065882	TBC1D1	0.410662222008107	0.04856194669233	0.475003599506839	0.394188138878355
ENST00000261441	ENSG00000081019	RSBN1	0.229791582433941	0.367661164464618	0.809259879283515	0.671575217566533
ENST00000261461	ENSG00000066027	PPP2R5A	-0.018822721839506	0.948235416596148	0.990548690714027	0.822020181039349
ENST00000261475	ENSG00000092020	PPP2R3C	0.278542497676494	0.279878865533472	0.768332293798948	0.63761090915351
ENST00000261483	ENSG00000112893	MAN2A1	-0.021722793323565	0.924475632055674	0.986613154394684	0.818754223183828
ENST00000261497	ENSG00000124422	USP22	0.139692637228002	0.319427324396054	0.782627957131924	0.649474358039177
ENST00000261507	ENSG00000052802	MSMO1	0.127751901231663	0.49998004308123	0.879527337021086	0.729887614394776
ENST00000261517	ENSG00000129003	VPS13C	0.501489914163611	0.002825978554	0.151339264771947	0.125590928535298
ENST00000261520	ENSG00000128915	ICE2	0.091522184028335	0.719607911492253	0.945448023484682	0.784592784498007
ENST00000261530	ENSG00000089916	GPATCH2L	0.368984710002707	0.20236139744332	0.712529807500538	0.59130246382469
ENST00000261537	ENSG00000101752	MIB1	0.164220573682751	0.358514555943533	0.806104350501341	0.668956559478228
ENST00000261556	ENSG00000070269	TMEM260	-0.127961861901309	0.689900771708417	0.937450779390136	0.777956163703853
ENST00000261574	ENSG00000065150	IPO5	-0.080033455873194	0.412402490073789	0.836423865539225	0.694117617661548
ENST00000261584	ENSG00000083093	PALB2	0.371508380708348	0.303870342831758	0.780674404953621	0.647853176435151
ENST00000261588	ENSG00000047578	KIAA0556	-0.203215784022459	0.634563650616936	0.927342911990082	0.769568013713846
ENST00000261593	ENSG00000134758	RNF138	0.074465286064874	0.720344405853415	0.945448023484682	0.784592784498007
ENST00000261596	ENSG00000101577	LPIN2	0.204763516192721	0.434948897969486	0.845837870851379	0.701929956846434
ENST00000261597	ENSG00000080986	NDC80	0.123343686514555	0.44481415289703	0.851952790111525	0.70700450500786
ENST00000261600	ENSG00000079134	THOC1	0.060113177123884	0.768889057547631	0.955666431632242	0.793072668217136
ENST00000261601	ENSG00000101557	USP14	0.176531274808754	0.087886681092735	0.568585944111089	0.47184870879766
ENST00000261609	ENSG00000128731	HERC2	0.6173921753222	0.000476328551032	0.053534303579174	0.044426163329989
ENST00000261622	ENSG00000103257	SLC7A5	0.378905346759165	0.022641125416384	0.38295672989804	0.317801803578282
ENST00000261637	ENSG00000120800	UTP20	-0.011876515114384	0.945449509906969	0.990393692699747	0.821891553848224
ENST00000261667	ENSG00000102753	KPNA3	-0.013413913119827	0.943127489346629	0.990227647713015	0.821753759178125
ENST00000261700	ENSG00000087302	RTRAF	-0.286707409057965	0.087727399157068	0.568585944111089	0.47184870879766
ENST00000261708	ENSG00000108651	UTP6	0.210177491840167	0.185700098984388	0.698801141281598	0.579909545135769
ENST00000261712	ENSG00000108671	PSMD11	-0.071540550082904	0.675687855059448	0.93307447336108	0.774324427164285
ENST00000261714	ENSG00000108578	BLMH	0.302496313885656	0.106822023699248	0.596766355401917	0.495234602906866
ENST00000261716	ENSG00000160551	TAOK1	0.286776254971922	0.296652403590638	0.77570074267591	0.643725715761808
ENST00000261721	ENSG00000064726	BTBD1	0.203535971793098	0.333127075321346	0.791302228238845	0.656672818824135
ENST00000261735	ENSG00000089248	ERP29	0.257537361778036	0.00805500630807	0.217175362382955	0.180225901439168
ENST00000261739	ENSG00000076513	ANKRD13A	0.348476503798997	0.134255857790423	0.638086086427441	0.529524338582166
ENST00000261741	ENSG00000122965	RBM19	-0.044764515056961	0.817933443438145	0.964431034071475	0.800346091675647
ENST00000261745	ENSG00000111300	NAA25	0.546707783527822	0.017037589986997	0.332879239159821	0.276244322973312
ENST00000261749	ENSG00000086666	ZFAND6	-0.178115603373073	0.604495667330609	0.91817077336981	0.76195639086296
ENST00000261755	ENSG00000103876	FAH	0.086407422036039	0.632607589546147	0.927342911990082	0.769568013713846
ENST00000261758	ENSG00000117899	MESD	0.42424759569687	0.084552187737091	0.566886028090657	0.470438010577606
ENST00000261772	ENSG00000090861	AARS	6.12916376901965E-05	0.999578085822414	0.999736547789095	0.829644848061792
ENST00000261776	ENSG00000103043	VAC14	0.082757310495895	0.742307350597398	0.949687600482624	0.788111054608349
ENST00000261778	ENSG00000103047	TANGO6	0.33352066758663	0.254621938218477	0.757740475575646	0.628821146050418
ENST00000261797	ENSG00000070614	NDST1	-0.082399138791939	0.80074449489478	0.959597444887223	0.796334872546737
ENST00000261813	ENSG00000113068	PFDN1	0.162936852226946	0.5438290642785	0.891156657102507	0.739538362397687
ENST00000261819	ENSG00000089053	ANAPC5	0.41054832436335	0.001774527807248	0.117847325641366	0.097797191462531
ENST00000261837	ENSG00000069966	GNB5	-0.098881660078627	0.812458482795658	0.962379606609228	0.798643686948132
ENST00000261842	ENSG00000081014	AP4E1	-0.073387260374316	0.831464381146422	0.968336685352208	0.803587249029104
ENST00000261845	ENSG00000069956	MAPK6	-0.268800341376878	0.427379878225226	0.8444533829386	0.700781020892675
ENST00000261854	ENSG00000138600	SPPL2A	0.368520414652692	0.144767715615448	0.650419292794003	0.539759216105378
ENST00000261866	ENSG00000104133	SPG11	0.195460711254863	0.260820179840512	0.762984792567758	0.633173213186236
ENST00000261868	ENSG00000104131	EIF3J	-0.023729314403748	0.912359852833	0.985629847863596	0.81793821300656
ENST00000261879	ENSG00000138613	APH1B	-0.231093541395263	0.574390824966443	0.905505176090278	0.751445674260844
ENST00000261880	ENSG00000103591	AAGAB	-0.00545747421053	0.981153449047314	0.995377487838319	0.826027423412716
ENST00000261881	ENSG00000075131	TIPIN	0.04722432203726	0.879283811895867	0.974962872172277	0.809086079465704
ENST00000261884	ENSG00000103671	TRIP4	-0.366882696295333	0.341177212273185	0.798377277621535	0.66254414390784
ENST00000261889	ENSG00000028528	SNX1	-0.109517675156844	0.58385493475647	0.910452947214999	0.755551648811931
ENST00000261890	ENSG00000103769	RAB11A	-0.204843538124158	0.298420011713664	0.777667019372783	0.645357456979064
ENST00000261893	ENSG00000103642	LACTB	0.086772037870373	0.853641711904436	0.970239305692275	0.80516616416074
ENST00000261900	ENSG00000129315	CCNT1	0.078276977948443	0.724122778263004	0.946249090319241	0.785257560606987
ENST00000261942	ENSG00000113194	FAF2	0.13827657840791	0.468247647575319	0.864552065716326	0.717460183674355
ENST00000261951	ENSG00000113300	CNOT6	0.042898609446748	0.882961725204513	0.976100494886152	0.810030151007044
ENST00000261965	ENSG00000126216	TUBGCP3	0.320572349166838	0.076900584253663	0.553106419768818	0.459002816898026
ENST00000261973	ENSG00000119707	RBM25	0.103618791309509	0.572069147274714	0.905011095826522	0.751035655095034
ENST00000262013	ENSG00000008294	SPAG9	-0.033750243691685	0.855738128076313	0.970401654150372	0.805300891216732
ENST00000262027	ENSG00000166986	MARS	0.07021956336521	0.576687437259809	0.907538299244734	0.753132888911843
ENST00000262030	ENSG00000110955	ATP5F1B	0.129597472657327	0.034585908220261	0.423505258132576	0.351451546223649
ENST00000262039	ENSG00000078142	PIK3C3	0.03521372536392	0.845061142239571	0.97023905500272	0.805165956122634
ENST00000262043	ENSG00000118482	PHF3	0.294451993167302	0.053057512534396	0.489329008697502	0.406076272764922
ENST00000262053	ENSG00000123268	ATF1	-0.345428988210046	0.257901532614923	0.761998361512561	0.632354610080525
ENST00000262096	ENSG00000104219	ZDHHC2	0.564629594500643	0.053656604715383	0.489329008697502	0.406076272764922
ENST00000262105	ENSG00000104738	MCM4	0.346367263565471	6.66331195499795E-06	0.00262174890907	0.002175693666629
ENST00000262109	ENSG00000104714	ERICH1	1.27855914003008	0.000347364538617	0.04565672654451	0.037888849858283
ENST00000262126	ENSG00000101745	ANKRD12	0.118513082538386	0.613058041499773	0.921463433715814	0.76468884942769
ENST00000262127	ENSG00000101624	CEP76	0.448080005371702	0.088793495794721	0.568585944111089	0.47184870879766
ENST00000262133	ENSG00000103479	RBL2	0.279513278185998	0.075806640613892	0.552268008814141	0.458307050267663
ENST00000262134	ENSG00000087253	LPCAT2	0.035136582801588	0.757775135971817	0.953896885324755	0.791604186364933
ENST00000262144	ENSG00000103091	WDR59	0.098705506831993	0.728763512739816	0.946349115446634	0.785340567807036
ENST00000262146	ENSG00000066855	MTFR1	-0.447460297709511	0.287631995160797	0.772521171490942	0.641087105761516
ENST00000262160	ENSG00000175387	SMAD2	-0.027930775130287	0.864565644307961	0.971338553942022	0.806078390135833
ENST00000262186	ENSG00000055118	KCNH2	0.576401290341195	0.365633925315674	0.808561191860366	0.670995402391922
ENST00000262187	ENSG00000106615	RHEB	0.427957092137821	0.133198378393966	0.638086086427441	0.529524338582166
ENST00000262189	ENSG00000055609	KMT2C	0.421878977736852	0.001129596881964	0.090210464915348	0.074862370115198
ENST00000262193	ENSG00000008018	PSMB1	0.115364078432453	0.246462357317351	0.751235533851194	0.623422932490486
ENST00000262198	ENSG00000101544	ADNP2	0.039255398729396	0.856853736056926	0.970401654150372	0.805300891216732
ENST00000262210	ENSG00000104218	CSPP1	0.115821240957465	0.645668832235996	0.927907013980426	0.770036141353178
ENST00000262213	ENSG00000067167	TRAM1	0.151393682015592	0.305852677936736	0.780710713443262	0.647883307524624
