hl60.6h.stbl.log2FoldChange	hl60.6h.stbl.pvalue	hl60.72h.stbl.log2FoldChange	hl60.72h.stbl.pvalue	hl60.120h.stbl.log2FoldChange	hl60.120h.stbl.pvalue	name
ENSG00000112079	0.0540227832029051	0.876213309470776	0.00609539328329389	0.988724991835251	0.1367291519203	0.69460901780736	STK38
ENSG00000112081	0	NA	0.392310441302848	0.546965509073613	0	NA	SRSF3
ENSG00000112118	0	NA	0	NA	0	NA	MCM3
ENSG00000112146	0	NA	0	NA	0	NA	FBXO9
ENSG00000112234	-0.385297225324147	0.306636780989169	-0.154138114160546	0.768524041046045	0.142871219152809	0.695136134690249	FBXL4
ENSG00000112237	0	NA	0.387524965685488	0.251821657897433	0	NA	CCNC
ENSG00000112242	0	NA	0	NA	0	NA	E2F3
ENSG00000112249	0	NA	2.12473275290681	0.0699278911442553	0	NA	ASCC3
ENSG00000112282	0	NA	0	NA	0	NA	MED23
ENSG00000112290	0	NA	0	NA	0	NA	WASF1
ENSG00000112305	0	NA	-0.21893971110057	0.704829442970974	0	NA	SMAP1
ENSG00000112306	-1.80988449297338	0.0553164986390661	1.48732287008432	0.0406735427229812	1.09166874888161	0.209650199783985	RPS12
ENSG00000112308	0	NA	0	NA	0	NA	C6orf62
ENSG00000112312	0	NA	0	NA	0	NA	GMNN
ENSG00000112335	0.282344498358081	0.476629682786259	-0.317926424305498	0.33090741700803	0.608304336188521	0.187209164674682	SNX3
ENSG00000112367	0	NA	-1.17199434519336	0.191668840824322	0	NA	FIG4
ENSG00000112419	0	NA	-2.10226242917486	0.217694691064837	0	NA	PHACTR2
ENSG00000112531	0	NA	0	NA	0	NA	QKI
ENSG00000112584	0	NA	0	NA	0	NA	FAM120B
ENSG00000112659	0	NA	0	NA	0	NA	CUL9
ENSG00000112685	-0.572160094537987	0.228239391494555	-2.2918590196361	0.0192980002068024	-0.8083017560706	0.102207695264905	EXOC2
ENSG00000112697	0	NA	0	NA	0	NA	TMEM30A
ENSG00000112699	0.248015528274404	0.525855543086852	-0.650716091735141	0.182822612735983	-1.18457668637338	0.0129088095994766	GMDS
ENSG00000112701	0	NA	0	NA	0	NA	SENP6
ENSG00000112739	0.563965652059668	0.475932666893184	2.62992532258751	0.055369075565673	0.688058343405687	0.316233622234513	PRPF4B
ENSG00000112742	0	NA	0	NA	0	NA	TTK
ENSG00000112787	0	NA	0.0660552652795698	0.914036213308976	0	NA	FBRSL1
ENSG00000112851	0	NA	0	NA	0	NA	ERBIN
ENSG00000112893	0	NA	0	NA	0	NA	MAN2A1
ENSG00000112941	0	NA	0	NA	0	NA	PAPD7
ENSG00000112977	0	NA	0	NA	0	NA	DAP
ENSG00000112992	0	NA	0	NA	0	NA	NNT
ENSG00000113013	0	NA	0	NA	0	NA	HSPA9
ENSG00000113048	0	NA	0.40453883207821	0.393034510510993	0	NA	MRPS27
ENSG00000113163	0	NA	0	NA	0	NA	COL4A3BP
ENSG00000113194	0	NA	1.44998044114121	0.0365692418364592	0	NA	FAF2
ENSG00000113269	-0.122278583267104	0.857191936068881	-2.54016324128152	0.0400116757187002	0.552807502623095	0.478938692047642	RNF130
ENSG00000113273	-0.211432758542657	0.698266731104314	-0.241430563624086	0.704232372292949	0.128964365517768	0.812523786510646	ARSB
ENSG00000113282	0	NA	3.31940150244547	0.151838503078009	0	NA	CLINT1
ENSG00000113300	0	NA	0	NA	0	NA	CNOT6
ENSG00000113312	-0.169716913030387	0.767449043106904	-0.00837962251817181	0.983324989000433	-0.323879811078355	0.575325553882809	TTC1
ENSG00000113318	0	NA	0	NA	0	NA	MSH3
ENSG00000113368	-0.0801901450154768	0.878553770179556	0.214460316864792	0.748307800617244	-1.58017532147978	0.0141013271557982	LMNB1
ENSG00000113384	0.12510985847499	0.740543219473982	-2.19006930704553	0.0119422561744788	-0.699392471577918	0.0946206303221067	GOLPH3
ENSG00000113387	-0.0874481581205137	0.797778170628534	-0.367042698925522	0.292966967023969	0.049418520201638	0.88470761118479	SUB1
ENSG00000113407	0.0556399064006535	0.94638214093241	0.254637389066199	0.558890159293412	-1.53152585133721	0.132295202477453	TARS
ENSG00000113441	0	NA	0	NA	0	NA	LNPEP
ENSG00000113522	0	NA	-0.34520018664793	0.796136409455274	0	NA	RAD50
ENSG00000113532	-0.3152690410239	0.287332529625759	0.453649718108947	0.176101148820688	0.455917625409087	0.137575683619971	ST8SIA4
ENSG00000113569	0	NA	0	NA	0	NA	NUP155
ENSG00000113575	0	NA	0	NA	0	NA	PPP2CA
ENSG00000113580	0	NA	0	NA	0	NA	NR3C1
ENSG00000113643	0.287346471282912	0.332122415807081	-0.295485391593493	0.418158731222909	-0.0650134592031143	0.821318895735452	RARS
ENSG00000113648	0.315653965154603	0.727272549054325	-2.003411377064	0.191244788265234	-0.911835061641602	0.326889315664724	H2AFY
ENSG00000113649	0	NA	0	NA	0	NA	TCERG1
ENSG00000113712	-0.616211331653019	0.340074631237322	1.58869323651937	0.0254040844231305	0.690170228871683	0.288687418767862	CSNK1A1
ENSG00000113732	-0.306427505847019	0.542827896565681	-0.786576196738558	0.296873050392716	0.176231852471123	0.724262092285441	ATP6V0E1
ENSG00000113810	0	NA	0	NA	0	NA	SMC4
ENSG00000113845	0.402355695187156	0.40444892243999	0.803452615277428	0.19356436614052	-0.81413513789589	0.15541157769837	TIMMDC1
ENSG00000113851	0.40375407517215	0.428403037335691	-0.521084891057534	0.260159300549662	0.190273163230191	0.703981956702276	CRBN
ENSG00000114030	0	NA	0	NA	0	NA	KPNA1
ENSG00000114062	0	NA	0	NA	0	NA	UBE3A
ENSG00000114098	0.420480870479689	0.28970467695353	0.054074547213864	0.877435809025847	0.358563841832379	0.362045138038722	ARMC8
ENSG00000114120	-2.19872088097129	0.403666184314985	0.911098129408484	0.290001330010105	1.85465042438574	0.420315769394697	SLC25A36
ENSG00000114127	0	NA	0	NA	0	NA	XRN1
ENSG00000114209	0.128123129707707	0.788583553326046	0.797314928227984	0.102254848886327	-1.06807357369394	0.0778941536165217	PDCD10
ENSG00000114302	0	NA	1.52689197360436	0.11841096925738	0	NA	PRKAR2A
ENSG00000114316	0	NA	0	NA	0	NA	USP4
ENSG00000114331	0	NA	1.69967336652971	0.059688064875686	0	NA	ACAP2
ENSG00000114346	-1.12925698677435	0.0242153910108247	-0.0157731320611294	0.969297311763825	0.299909998525854	0.484385605147073	ECT2
ENSG00000114353	0.97104373329792	0.43889936334234	1.10743161669496	0.443085215213281	-0.298575019307437	0.80749587164537	GNAI2
ENSG00000114354	0	NA	0	NA	0	NA	TFG
ENSG00000114416	0.839921743628912	0.44205534927767	1.73164124615026	0.147738415229615	0.635967522135999	0.488869995532704	FXR1
ENSG00000114439	-1.3207184025323	0.291011948990666	0.535304985635719	0.144611974850612	-1.09546823086401	0.337264252423586	BBX
ENSG00000114450	-0.0486666754475231	0.8992949093116	-0.14117768808849	0.667710465068857	0.413856702662482	0.298501068425989	GNB4
ENSG00000114480	0	NA	-0.70562481107222	0.328822298149269	0	NA	GBE1
ENSG00000114520	-0.106736770797821	0.777815317891924	-0.44239902982235	0.378006682129402	-0.84384583865777	0.0492880023673221	SNX4
ENSG00000114650	0	NA	0	NA	0	NA	SCAP
ENSG00000114686	0.169090782210799	0.795361134850331	-0.406015706790487	0.628213118727893	0.444547985116433	0.500680887742853	MRPL3
ENSG00000114738	0	NA	0	NA	0	NA	MAPKAPK3
ENSG00000114841	0	NA	0	NA	0	NA	DNAH1
ENSG00000114857	0	NA	0	NA	0	NA	NKTR
ENSG00000114867	0	NA	0	NA	0	NA	EIF4G1
ENSG00000114933	0	NA	0	NA	0	NA	INO80D
ENSG00000114956	-0.501761102297796	0.475210213064227	0.370338807948255	0.637516862693804	0.0854765815515951	0.901407768358132	DGUOK
ENSG00000115020	0	NA	1.77658645770124	0.302676151064869	0	NA	PIKFYVE
ENSG00000115053	-1.6384574268413	0.20649765405629	0.651310519058459	0.330367166858332	-0.257035048075575	0.817541537396221	NCL
ENSG00000115084	0.515286348555729	0.300714514417215	0.371360266173385	0.339619105659974	0.36962401842376	0.45049075770807	SLC35F5
ENSG00000115091	-0.226257871315915	0.819291482494899	-0.0623032108620931	0.940742006446047	-0.749799190821074	0.405696662867103	ACTR3
ENSG00000115145	0.121418120025415	0.920450395673584	-2.33221272450292	0.179500208727426	-1.84877084011197	0.249099786793007	STAM2
ENSG00000115159	-0.287289883335515	0.64282154465953	-0.721060754338003	0.395295601227404	0.0457104546997651	0.940782186893395	GPD2
ENSG00000115232	0	NA	0	NA	0	NA	ITGA4
ENSG00000115233	0.214898115047639	0.379917673495332	-0.523047013870134	0.11798356988274	-0.809583575443885	0.00782383157049962	PSMD14
ENSG00000115239	0	NA	-0.572575013539534	0.540573692394941	0	NA	ASB3
ENSG00000115241	0	NA	0.35679347168691	0.43181185199593	0	NA	PPM1G
ENSG00000115306	0	NA	0	NA	0	NA	SPTBN1
ENSG00000115310	0.157407784612099	0.834069633974884	-0.0894624253162826	0.918781317354011	-4.55931828795226	0.00205684431451413	RTN4
ENSG00000115355	1.39232024232191	0.124304412417745	1.5290678398234	0.100173581626133	-0.969667510835915	0.222120090341115	CCDC88A
ENSG00000115368	0.338334893294702	0.553677607183068	1.31613078956149	0.0100743811174235	0.254617790432314	0.690988822839602	WDR75
ENSG00000115392	0.087746058251959	0.911466847846061	-1.07029082426645	0.36826466633514	0.221542415254013	0.779373873505824	FANCL
ENSG00000115415	0	NA	0	NA	0	NA	STAT1
ENSG00000115419	0.0389003993175254	0.928329817514346	0.438175455285126	0.386707205679217	-0.883126302508464	0.0675193718439442	GLS
ENSG00000115464	0	NA	0	NA	0	NA	USP34
ENSG00000115484	0	NA	0.556065212624963	0.418346441866337	0	NA	CCT4
ENSG00000115504	0	NA	0	NA	0	NA	EHBP1
ENSG00000115524	0	NA	0	NA	0	NA	SF3B1
ENSG00000115541	0	NA	0	NA	0	NA	HSPE1
ENSG00000115548	0	NA	0	NA	0	NA	KDM3A
ENSG00000115561	-0.238151734563132	0.549371697066911	-0.348751692500868	0.45500669829247	-0.546099171254586	0.191870665691796	CHMP3
ENSG00000115652	0	NA	0.588619089446881	0.397085209667829	0	NA	UXS1
ENSG00000115677	0.0691010985111465	0.900912611175449	-0.0781460504533784	0.881741001133602	0.142391334010795	0.797832780324516	HDLBP
ENSG00000115750	0	NA	-0.36934946739466	0.275487410479357	0	NA	TAF1B
ENSG00000115760	0	NA	0	NA	0	NA	BIRC6
ENSG00000115761	-0.0135789751063726	0.976684456094415	0.375263245195764	0.499840855897421	0.15694109865019	0.736444687628958	NOL10
ENSG00000115762	0.163404099533481	0.924979635925161	-2.72605939289675	0.28901864294339	-0.247691261397746	0.886541605030253	PLEKHB2
ENSG00000115808	0	NA	0	NA	0	NA	STRN
ENSG00000115816	0.00597302944809866	0.985499120482548	-0.117776911213064	0.779006715958477	-0.309423688935434	0.359500722086625	CEBPZ
ENSG00000115839	0.106581351627051	0.868059064568295	0.773419965863815	0.194157041868259	-0.962940255231506	0.162654495275088	RAB3GAP1
ENSG00000115840	-0.299419304518042	0.567947237488519	-0.18001903372417	0.596634544679513	-0.437263063407397	0.40966568753646	SLC25A12
ENSG00000115866	0	NA	0	NA	0	NA	DARS
ENSG00000115875	0	NA	-0.352815883037902	0.583810489413522	0	NA	SRSF7
ENSG00000115902	-0.519183605873668	0.14247275131031	0.735396429879199	0.148425363518355	0.373429855284559	0.273923799178706	SLC1A4
ENSG00000115904	0	NA	0	NA	0	NA	SOS1
ENSG00000115935	0	NA	0	NA	0	NA	WIPF1
ENSG00000115942	0	NA	0.731910584050879	0.324619992648606	0	NA	ORC2
ENSG00000115947	-0.205819618027112	0.588553022279773	0.0176258143840761	0.952338700247489	0.135621768432121	0.720095766844471	ORC4
ENSG00000115956	-0.594416337818635	0.148396495864943	1.51495584189147	0.0268437804449213	1.40189202255559	0.00528781682175658	PLEK
ENSG00000115966	-0.257955858764757	0.656188200679394	-0.0525202477228091	0.896650346430129	0.0384454453735499	0.946562765176482	ATF2
ENSG00000115970	-0.0428866909620251	0.94602753998886	-1.18001382480522	0.0854056514251529	0.148490646546112	0.815017286154976	THADA
ENSG00000115977	0	NA	0	NA	0	NA	AAK1
ENSG00000115993	0	NA	-0.383061285901693	0.419142102586	0	NA	TRAK2
ENSG00000116001	-0.216096769188799	0.679835479387129	-1.11570679159239	0.14512477861351	-0.209035917186625	0.689640835626126	TIA1
ENSG00000116005	0	NA	0	NA	0	NA	PCYOX1
ENSG00000116017	-0.420335058793151	0.297270518000979	-0.179981212697423	0.724778938794519	-0.16634793706236	0.670972205705323	ARID3A
ENSG00000116044	0	NA	0	NA	0	NA	NFE2L2
ENSG00000116120	-0.829074764365018	0.277467834739898	-1.13075814969637	0.223599905957812	-0.366202233032722	0.620942568286794	FARSB
ENSG00000116127	0	NA	0	NA	0	NA	ALMS1
ENSG00000116133	0	NA	-2.56246231535384	0.0114112093559846	0	NA	DHCR24
ENSG00000116251	-0.0779799283984365	0.797646103079347	0.470921572028145	0.253878825080761	0.661621364838164	0.0540275097834861	RPL22
ENSG00000116260	-0.38891839080123	0.498358659141761	0.88125021055581	0.200708214486914	1.11753819474999	0.0786115165085428	QSOX1
ENSG00000116266	-0.302448065230737	0.389821385890099	-0.217973553649758	0.588487069408345	-0.0471282274662982	0.89090727332114	STXBP3
ENSG00000116350	-0.390199401295654	0.493068262700395	0.775249372333588	0.256673996239862	-4.45462673203731	0.0002241972596657	SRSF4
ENSG00000116406	0	NA	0	NA	0	NA	EDEM3
ENSG00000116459	-0.617704082153043	0.452364649047238	-0.572596176636529	0.629595360554574	0.321999599503542	0.691425053539658	ATP5F1
ENSG00000116473	-0.0810097279360306	0.803401619078975	-0.785864374456991	0.0470572677413585	-0.364777806852271	0.279527592877477	RAP1A
ENSG00000116478	-0.990365483326234	0.445147629355889	-0.824314253915239	0.277354239297457	-0.0884018627724676	0.939917866955805	HDAC1
ENSG00000116489	0.758390120589274	0.131684161914481	-0.623359312810015	0.197952491322639	-0.346189419172948	0.462373740488969	CAPZA1
ENSG00000116497	0.242633674042097	0.442081326762158	0.0240036361589092	0.942577276759009	-0.295735674122684	0.3530602292814	S100PBP
ENSG00000116539	0	NA	0.848660471523352	0.26783018217407	0	NA	ASH1L
ENSG00000116560	0	NA	0	NA	0	NA	SFPQ
ENSG00000116584	0	NA	0	NA	0	NA	ARHGEF2
ENSG00000116604	0	NA	0	NA	0	NA	MEF2D
ENSG00000116641	0	NA	0	NA	0	NA	DOCK7
ENSG00000116679	0	NA	0	NA	0	NA	IVNS1ABP
ENSG00000116688	0	NA	2.46191718226932	0.0622679372082155	0	NA	MFN2
ENSG00000116698	0	NA	0	NA	0	NA	SMG7
ENSG00000116711	0	NA	-2.57651752243137	0.00986702957229707	0	NA	PLA2G4A
ENSG00000116747	0	NA	0	NA	0	NA	TROVE2
ENSG00000116750	0	NA	0	NA	0	NA	UCHL5
ENSG00000116754	0	NA	0	NA	0	NA	SRSF11
ENSG00000116830	0	NA	0.047631130282868	0.949809024138004	0	NA	TTF2
ENSG00000116852	0	NA	0	NA	0	NA	KIF21B
ENSG00000116874	0	NA	0	NA	0	NA	WARS2
ENSG00000116906	0.0332532060713403	0.916572367161097	-0.0505143560067534	0.901544492293998	-4.75596000174141	5.50666194195948e-06	GNPAT
ENSG00000116957	0	NA	0.724792610032416	0.321314792832831	0	NA	TBCE
ENSG00000116977	-1.62835623297966	0.0239689733769848	0.54148689654341	0.13399285977201	-0.731452095584944	0.228882103235688	LGALS8
ENSG00000116984	-0.294714632407694	0.513855704526397	-0.205824693856114	0.731097377471625	-1.05457693683483	0.0397771341876989	MTR
ENSG00000117000	0	NA	-1.70119458598688	0.40304549071162	0	NA	RLF
ENSG00000117020	0	NA	1.7054642337786	0.0996603474894814	0	NA	AKT3
ENSG00000117054	-0.0656958205326493	0.811474480158529	0.163653254341221	0.614977215373055	0.032885852394616	0.904829120755086	ACADM
ENSG00000117139	0	NA	0	NA	0	NA	KDM5B
ENSG00000117153	0	NA	0.366788041942221	0.553360129830752	0	NA	KLHL12
ENSG00000117174	-0.0354322249271344	0.890943114709909	0.460287590044524	0.198045002705607	-0.0217216795507971	0.932987013215344	ZNHIT6
ENSG00000117262	0.0219336851388603	0.960146027113502	-0.790174085803751	0.232473012074781	-0.437935092225652	0.333052084695667	GPR89A
ENSG00000117335	0.617489959657162	0.582366073349554	-0.576664202657304	0.704097463377578	1.86510819775479	0.121147907119863	CD46
ENSG00000117360	0	NA	3.42490989766211	0.0312605598528388	0	NA	PRPF3
ENSG00000117419	0.541815842015982	0.203183777632326	-0.895013247078539	0.10320054310608	-0.718783852503516	0.131833251375785	ERI3
ENSG00000117475	-0.0440368577866015	0.859375738402212	0.169543449740663	0.553495494604551	-0.237896409327626	0.351574121200522	BLZF1
ENSG00000117569	0.249236999257635	0.709700538235322	-1.71385604908415	0.116811579978637	1.3922127772078	0.0626557152356014	PTBP2
ENSG00000117616	0	NA	0	NA	0	NA	RSRP1
ENSG00000117625	0	NA	0	NA	0	NA	RCOR3
ENSG00000117632	0	NA	0	NA	0	NA	STMN1
ENSG00000117676	0	NA	0	NA	0	NA	RPS6KA1
ENSG00000117713	0	NA	0	NA	0	NA	ARID1A
ENSG00000117724	-0.487600481074629	0.319091971197612	0.597313352518879	0.346521904400169	-0.553581527750803	0.262134003745583	CENPF
ENSG00000117859	0.0539671536845646	0.849179520005823	-0.125234293180449	0.706539914635305	-0.872756907736462	0.0127145245979453	OSBPL9
ENSG00000117862	0	NA	0	NA	0	NA	TXNDC12
ENSG00000117868	0.0360440882923635	0.915921864949123	0.0258967859845545	0.936731913456998	0.41870968478263	0.240746105506672	ESYT2
ENSG00000118007	0.020487229782059	0.934973661470161	0.249519666150516	0.430382306447605	0.322910129188505	0.220611307883609	STAG1
ENSG00000118058	0	NA	0	NA	0	NA	KMT2A
ENSG00000118217	-1.78995724085676	0.103635241189564	-0.842155368449747	0.121802603432136	0.423473257544327	0.672361517705939	ATF6
ENSG00000118260	-0.325110553452119	0.548986323265091	1.76924665448524	0.0283240614205833	1.49990382373263	0.0222879846662286	CREB1
ENSG00000118308	0.0391414114133693	0.923797923242416	-0.61263367323656	0.28378039934201	-0.420183698114771	0.319876852193641	LRMP
ENSG00000118418	-0.0333777910301722	0.890359777549706	-0.107820021852264	0.702015731835287	-0.0185038912056672	0.939059012778838	HMGN3
ENSG00000118454	-0.550809348843322	0.0762750609556694	-1.01448438419468	0.0280817128511852	-0.489845057402104	0.10809755184842	ANKRD13C
ENSG00000118513	-0.691467245291532	0.350859963875151	0.880277335098092	0.27332664980578	-0.0921991443942242	0.89824355670573	MYB
ENSG00000118518	0.626199973432705	0.581418716831261	-0.130393394171854	0.750844302163231	0.541780350089855	0.632423713379789	RNF146
ENSG00000118564	0	NA	0	NA	0	NA	FBXL5
ENSG00000118689	0	NA	0	NA	0	NA	FOXO3
ENSG00000118705	0	NA	0	NA	0	NA	RPN2
ENSG00000118762	0	NA	0	NA	0	NA	PKD2
ENSG00000118816	0	NA	0	NA	0	NA	CCNI
ENSG00000118855	-0.0597200666764458	0.830839140844862	-0.50354816583359	0.194850277175907	-0.09459438390352	0.73564010028198	MFSD1
ENSG00000118873	0	NA	0.413550419278918	0.478008053379025	0	NA	RAB3GAP2
ENSG00000118939	-0.0357403195218175	0.934400557019468	-0.594220624573276	0.350517614430824	0.0268666717915447	0.950658800757502	UCHL3
ENSG00000118961	-0.116190077949373	0.712476018679995	-1.79861781514057	0.0203875250635996	-3.52156731227646	3.08852468492834e-05	LDAH
ENSG00000119041	0.0456618801546285	0.887776136009759	1.62341269929723	0.0292171606168952	1.17132176286038	0.0148850519703103	GTF3C3
ENSG00000119042	0	NA	0	NA	0	NA	SATB2
ENSG00000119231	-0.0871420444863438	0.813246085139261	-0.635672234104579	0.182624403021372	-0.027112440304929	0.941312532365373	SENP5
ENSG00000119285	0	NA	0	NA	0	NA	HEATR1
ENSG00000119314	0.341216608460453	0.638483273928757	-0.229255671836424	0.659616525946432	-0.390106841100533	0.591968141906893	PTBP3
ENSG00000119318	-0.181941527432809	0.635231814614705	0.101970002893998	0.818528304637891	-0.0750035975269835	0.844037129742618	RAD23B
ENSG00000119335	0.134372596182809	0.790562847414006	-1.98294122955737	0.016490986623447	-4.69895276482327	0.000351654794718584	SET
ENSG00000119396	0	NA	0	NA	0	NA	RAB14
ENSG00000119408	0	NA	0	NA	0	NA	NEK6
ENSG00000119414	0	NA	-0.151297905649158	0.806330938000873	0	NA	PPP6C
ENSG00000119487	0.182837119042353	0.724351024592086	-4.69624335251566	0.00742431945501212	-0.613704770693696	0.296818742573554	MAPKAP1
ENSG00000119596	0	NA	0	NA	0	NA	YLPM1
ENSG00000119638	0	NA	0	NA	0	NA	NEK9
ENSG00000119689	0	NA	0	NA	0	NA	DLST
ENSG00000119707	0	NA	0	NA	0	NA	RBM25
ENSG00000119725	0	NA	0	NA	0	NA	ZNF410
ENSG00000119778	-0.278259207797971	0.292468152379079	0.244290625250825	0.416670474819507	-0.467045564749476	0.094812757562646	ATAD2B
ENSG00000119787	-0.286656803180356	0.789011309165984	0.418837256363222	0.773505654448588	0.557003290963892	0.647166043361491	ATL2
ENSG00000119844	0.136840155677407	0.617794357629996	-0.242135489741566	0.413081679413554	-0.0861310472527023	0.752317454076761	AFTPH
ENSG00000119899	0.216910560850549	0.66507568890243	-0.644277180262789	0.191376050693506	0.220042367188548	0.660603930141697	SLC17A5
ENSG00000119900	-1.54363278133319	0.0941329873618288	0.525744796072109	0.667549744105327	0.0779466704393801	0.925116825471874	OGFRL1
ENSG00000119906	0.582168118029345	0.0803940789719566	2.05399265079959	0.0147493075193002	0.672944701521781	0.0500824687555888	SLF2
ENSG00000119912	0.845723609543839	0.0920501693872843	-0.321278363219506	0.404005985370268	0.220529871782118	0.632019688633122	IDE
ENSG00000119950	-1.34432726529202	0.0610031239562308	0.680247609220527	0.0815179931879341	0.549046895448191	0.40068971534146	MXI1
ENSG00000119969	0.0751625290736775	0.786026081046459	0.371144639625311	0.274854769762187	-0.420516266164584	0.154281438595742	HELLS
ENSG00000120008	1.00542564346828	0.40540987975083	1.58157384571619	0.230933444236949	2.37777626621888	0.0600824136419999	WDR11
ENSG00000120029	0	NA	0	NA	0	NA	C10orf76
ENSG00000120071	0	NA	-0.402435124001213	0.58720635178512	0	NA	KANSL1
ENSG00000120158	0.0606761065998315	0.832025579134204	-0.479212251078432	0.15389891257383	-0.538006633369539	0.0872624957888947	RCL1
ENSG00000120159	0	NA	-0.00796335846066376	0.985336286401053	0	NA	CAAP1
ENSG00000120265	0	NA	0	NA	0	NA	PCMT1
ENSG00000120438	0	NA	0	NA	0	NA	TCP1
ENSG00000120526	-0.0310272613222696	0.937886981264163	-0.693012619125582	0.192234607622187	-0.233835647987114	0.561205656152254	NUDCD1
ENSG00000120616	0	NA	0	NA	0	NA	EPC1
ENSG00000120690	0	NA	0	NA	0	NA	ELF1
ENSG00000120694	0	NA	0	NA	0	NA	HSPH1
ENSG00000120697	0.094062249114575	0.804069300589131	0.0522153761266761	0.890885261406336	0.357378809158557	0.358107131658809	ALG5
ENSG00000120705	0	NA	0	NA	0	NA	ETF1
ENSG00000120725	-0.0325526211108915	0.904634216356296	-0.243393565263313	0.456836704921711	-0.537807031609973	0.0746617277582477	SIL1
