gene_name	Estimate_treatmentDRUG
ZFX	0.034917716984353996
C4orf46	0.874389621737234
APOO	0.35900391365265794
VIT	-0.111632115291265
FEZ2	0.537418077412211
DNAJC2	0.29197515271608004
ACOT9	-0.470379716456322
VWA8	0.048492447720713004
PRDX4	0.5116741100709289
SLC30A6	0.04523546965929
AGRN	0.492648982195443
E2F4	0.23859715429517803
HIVEP1	1.16976745449935
NAA16	-0.39247239942491097
PRNP	0.35150888935088104
ASPH	0.066649548012316
KBTBD7	0.299238640896584
MBTPS2	-0.09265231687508801
KBTBD6	0.20012633136179397
WBP4	0.40415952352231005
SNX2	0.33348771539871
NFX1	0.09469321121391
ELF2	0.548995830077541
KIN	-0.029724830825314998
RPS6KA3	0.407914078063434
PAK1IP1	-0.07298267947380599
NHLRC3	0.311495446336145
EIF1AX	-0.0015766815988770002
REEP5	0.12358185329996099
UFM1	0.24887716048113603
SLC35B3	0.42704310768244197
KATNB1	-0.10820960698744199
EXOSC9	0.712195621224447
EEF1E1	0.3648249274478739
IPO7	-0.111622714724943
B4GALT1	0.523427025906654
CENPB	-0.619002886137862
TXNDC5	0.45415532223544397
SIN3B	0.435142616916655
PDHA1	0.5193531132713839
RIOK1	0.10983720925247499
NDUFB6	0.239714986759004
NRBP1	0.276230660392569
ARIH1	0.272605279799184
RBM17	-0.107329599216931
RREB1	0.11942717226949198
PHKA2	0.054222439967229
SAMD9	0.28507799878194
FBH1	0.139417098173909
TRIM5	0.050194147222155996
CDK14	-0.025030114541543996
RPP40	0.32309717737479
RFC3	0.18695423121654398
RBBP7	0.083174812477414
ITPA	0.136494688373281
TXLNG	0.040451494384592
BRCA2	0.315698247249257
SYAP1	-0.13050202530693
ATRAID	0.35544147170037
GDI2	-0.11817485570407599
CNTROB	0.36360379120857
FASTKD5	-0.24489578585084099
FBXL19	0.150080718491674
AC007950.1	-0.22195060826403398
MRPS26	0.151387390322049
CHD3	0.19218821039993497
PTPRA	0.26190956543021804
RPS6	-0.117348655075105
ZNF768	0.6373124002720529
VPS16	0.612794291871146
MOSPD2	0.297147054784385
HAUS6	0.11777446495175801
SLTM	0.286309716939766
GEMIN8	-0.356091876978055
RRAGA	-0.308963549555935
BTF3	-0.038417037359565004
BNIP3L	0.390347764378827
HADHA	0.13307032595428
SERPINB1	0.12346347292271699
SLC7A1	0.136471028600525
WRNIP1	0.286896373593008
GMDS	-0.400716408638798
SBF1	0.41830943704019397
SNAPC3	-0.20009019502762898
POMP	0.077426282973493
EIF3CL	-0.895281920695236
SELENOO	0.573589439362666
CEP152	0.7313322962383841
PAN3	0.252912314849186
NLN	-0.7307247767759291
PITRM1	0.28194540602077195
CWC27	-0.37377963549379994
CCM2	0.11827715910069199
PFKP	0.077858344001808
GTF3A	0.13992331022664
SLC5A3	-0.04234801596773
ZBED1	0.7220902801019872
MIER3	0.324844845648728
CCDC91	-1.15066596872281
KLHL42	0.063655599720578
P2RY8	0.17734739475817102
KDM4C	0.48986138560076503
ASMTL	0.309310985095611
ITSN1	-0.353733934107578
TMEM165	0.43278589478910995
THUMPD1	-0.021974352394564
ITPR2	0.37116835745008203
IDI1	0.131016423710324
RDH11	-0.6071587889446459
CCP110	-0.09822128125091902
SLC25A6	-0.45070311628684795
DENND1C	0.05481648357460201
STK35	-0.0014313233992189998
E2F6	0.194830476743121
CDK8	0.35771544818188705
CRYZL1	-0.315188236701016
MYBBP1A	0.127797645238653
COMMD8	0.019602065201791002
ZMYND11	0.163528018653665
ZZEF1	0.095923549351678
C5orf51	0.406374211964092
JAK2	0.647742421029339
NOL10	-0.008543056890067
ASAH1	0.029811111121292998
NUP58	0.354985560213757
RCL1	0.360317725781713
GGA1	-0.16447953577299698
CPPED1	-0.133755464084431
LSP1	0.192393559112652
MTMR6	0.110131851246417
AK3	-0.167363809621544
CENPJ	0.121031787211779
RFC1	0.112796305973996
TNK2	0.059035158618312
NADK2	-0.046959633838497
PGM2	0.17696740448068998
PARP4	0.21231321887139
DNAJC21	-0.039075078830874
TP53BP1	0.118861191498919
VLDLR	0.05834395024194
SEPSECS	-0.57018174638389
MTMR12	-0.36770061382726604
MIPEP	0.112019378086372
DCAF16	0.538280016789492
ZNF316	-0.088462123708739
SACS	0.059322482897872
OLIG1	1.2665185180513798
FBXL18	0.15883117303556799
MICU2	0.451128327127866
DEAF1	0.315015695774693
NOP2	0.05829733622457299
SAP18	0.07665853433227099
DNAJC19	0.301686878194705
CHEK2	0.080764670918656
RAD51	-0.445240407759341
MRPL36	0.44001136954528397
DEFA1B	0.41102228148601794
PSME1	0.11049387106943598
URB1	-0.233886699135205
TMEM128	0.063065639429109
ZMYM2	0.232218843023425
NELFA	0.61782304079175
NSD2	0.18632715434688002
METTL17	-0.17701510367971
SNRNP25	0.339472150572467
STAG1	0.61707445641599
HACD2	0.192830360572495
METTL6	0.6207219290599101
CCDC174	0.257482540576853
SEC13	0.21306502926748203
RPUSD3	0.154333555167289
BRPF1	0.295475355332776
MRPL2	0.005528450941411999
METTL14	0.170277069716243
SELENOH	0.296097156602531
LRRK1	1.3163478236486699
NCBP3	-0.277156532280141
STK38L	0.457175620759515
TRIP12	0.17210785768823597
DIAPH1	0.172993525955882
SACM1L	0.252298204355097
DCP2	0.5513723213233721
RNF20	-0.029523985869466002
GPS2	0.225444528336237
GARS	0.083921283668216
FANCA	0.038311041293452
TRAPPC9	-0.27562907735690506
SMYD5	-0.11092341609039699
ZNF841	0.06891160568309
EP400	0.12942517738738601
CRYBG3	0.667014093757597
RTF1	0.17284433655864997
TSN	0.15818721539889702
EXOSC8	0.11981439002394
ZXDC	0.297915564061343
TRMT44	0.10773726273656899
TRMT61A	0.427133426910209
LYST	0.384527949727228
LRCH1	0.10126156631737299
SQSTM1	-0.072276914227362
TMEM87A	0.10114688202969699
CCDC88C	0.76555742931279
CCNK	0.423778074810544
RNF216	0.346719813854278
COX16	0.429115556846165
FAM168B	0.306615082674771
DDX42	0.312156359052505
COL23A1	0.48485073103140397
PTOV1	0.16064085028862898
CARD8	-0.37618164264177895
STRN4	0.286993191778766
ERCC2	-0.034878903330422005
PPP1R12B	0.511655191871587
MTERF4	-0.432439725487773
LRRFIP1	0.41657415212552706
HNRNPUL1	0.29005962057994
AKT2	0.178157268109544
CEBPZOS	0.029911156062808995
XRCC5	0.059619929493305
MAP3K4	0.239389122156668
FAM117B	0.358465024640785
URI1	0.13567050155445698
WDR45B	-0.07653611088928301
ARMC6	0.027559749264043
SLC16A3	0.048740494050742
HOMER3	0.7733126928959091
GPS1	0.07135631564439
UBE2E3	0.227668335699
SEC14L1	0.724659341773885
CIT	0.17651333744026798
HNRNPA3	-0.04420969145748099
TAOK3	0.20796790204639698
PDK1	-0.324552741905451
RAB37	-0.22184684917162698
INF2	0.27635737180796505
SDK2	0.43091797340976595
CERS6	-0.17382534148496698
ECT2	0.034324917618913
GALNT3	0.5093040182021289
STT3A	0.19009154106538395
PDCD10	0.298378001994871
BAZ2B	0.44087304052056603
TDG	0.12463200608564301
NT5DC3	0.536667495681662
EVL	0.06684109169769901
VTI1A	0.310228281886833
MTPN	0.37725619474436
CUL5	0.285286594207007
STEAP3	0.3709621519046529
CYREN	-0.044918267365231995
MKS1	-0.655075021327364
NME2	0.12146602496458901
LUC7L3	0.015463051702147
NTNG2	0.126932474184056
EME1	0.7107476367856049
CENPN	0.39703161545297705
PICALM	-0.08658371052835699
HPF1	0.019244934271259
PRCP	0.19387580862591602
PLXNA1	0.041159309065721
AP1G1	-0.13019806250553098
DBN1	0.43250904931577294
IRF2	0.295641731497534
FAM50A	0.25853040416177303
ARAP1	0.19435452813118398
SRPK2	0.030982829744342997
GOLGB1	0.23858613077092003
NUMA1	0.10115067259307099
ARHGAP9	-0.033269842799565
PPP6R3	0.17819666992057503
SLC35B2	0.102867130717346
SUCLG1	-0.30207287156033
CNP	0.26193241144994395
MRPL19	0.4817694131514029
HMMR	-0.053785044997749006
HELLS	0.079934687754764
MTHFD2	0.08454157400777901
RPL24	-0.192728452928091
GAPVD1	0.07227374045236701
NIT2	-0.111842597505239
TBC1D23	-0.04587931699000901
NR2F2	0.40493120576406894
CLDND1	0.067613821796725
CHD2	0.8017783796134379
SIPA1	0.5345282977304919
PRC1	0.061577448356904006
RCCD1	-0.114362478986401
HDDC3	-0.33521900728320597
ANXA4	-0.08732142289669902
RPL23	-0.24956403706392102
SRSF5	0.107548721183838
CIAPIN1	-0.14171158821521898
RSPRY1	0.162601936984322
UTP14A	0.18402723219719297
LARS	0.22316613872039803
CCT4	0.033595432997672994
GTF2F1	-0.16128989845330402
ANKLE1	-0.023759114147315
MT1X	-0.7962750626176279
TRPT1	-0.13491352757864503
CCDC66	-0.20631927263500602
BRD7	-0.11467562466341599
AIMP1	0.339798966736791
SFMBT1	0.134560951343519
ALG13	0.119428437050538
MATR3	-0.33708491245814504
ZBTB3	0.053769479748976
INCENP	0.204833424520698
PPP3CB	0.37517280755104104
TTC7A	-0.35021480688090995
PPP3CA	0.281339621355901
GIT1	0.10838871274412802
CDC23	-0.025733804313927997
KIF20A	0.21794879080763102
TKFC	-0.304350064923276
SLC11A2	0.056801663522501995
LIMA1	-0.230463620369282
VSIR	-0.084864984667625
SMARCD1	0.20301409841119397
VKORC1	0.002891472301138
MATK	-0.203789757619162
NXF3	-0.245452800502837
CLK3	0.076159691581167
FZR1	0.04891607337225799
DAAM1	-0.012027731506351998
AFF1	0.002374177925514
TIMM9	0.41214855340920703
HERC4	-0.028852013908508996
CDK1	0.016713492983468
KTN1	0.29981657197384903
QPRT	-0.257890972985319
PHF20L1	0.6372392016444179
CHCHD2	0.15426481541371698
MAPK1IP1L	-0.14967758956307098
WDR6	0.195108880209694
DHRS7B	-0.484192804465573
ATXN2L	0.028214344398994
SLC26A6	-0.23689116068337102
PPHLN1	0.28314289238546003
SNTB1	0.642981417086764
NREP	0.444114370805896
EXT2	0.12544182907790302
ERO1A	0.019497208120742997
CCDC51	0.6376382368711
PURB	0.9407747201353249
IL4R	-0.38019768004380705
APIP	-0.102796355168829
TNRC6A	0.09170988150986999
TRABD	0.0062186189095299995
POLM	-0.706255114949857
ATP6V1C1	-0.170625024984749
UBFD1	-0.176051093263
ELP4	-0.712093813297419
NFATC2	0.19053881104239104
RPS29	-0.17048727876974099
MOB1A	0.12323521833067698
NDUFAF6	0.07509346976844701
FAF1	0.09054141934189801
ZNF586	-0.115767608304556
ZNF134	0.412099359757856
UEVLD	-0.862184439872684
PDP1	0.7709006632790271
ETV6	-0.09991938743370801
AMPD3	0.15322009691325902
SLC30A5	0.41475546520985296
GNE	0.514365130886334
ZNF143	0.021767648255636003
RPS8	-0.220617471924646
UBE2E2	0.181601578494361
BICRA	-0.107570732987509
TIMM17B	0.5471125374458781
ING4	-0.7461761608723441
DDX17	-0.02317613419765
EAF1	0.149578755227772
IL32	17.212719070127303
PROSER3	0.037483298568080005
PPIP5K1	0.326681553579886
MOCS2	-0.067062566415698
ZNF182	0.08082726555677
UBE2G1	0.264228803392133
GPAT4	0.523671997127807
ITGA4	0.042188695856245004
NUDT19	-0.588507595505148
NFE2L2	0.300044847682422
CCNF	-0.012045164485961001
NCF4	0.108991633718269
SMU1	-0.082850494655962
PAFAH1B1	-0.04228721007603799
AGAP3	0.504822929158279
DEK	0.134918760495533
ARPC4-TTLL3	0.046072563485500005
PLAA	0.10293992250229402
DDX51	-0.8467659424584879
AKAP8L	0.22388450614700797
BLOC1S5	-0.42054689637534604
ARL16	0.28042007098508304
CEP250	0.209694069040328
FAM98B	-0.032376300549123
TMEM209	0.18831104128932397
MORC2	-0.4006585640407321
METTL26	-0.199409333959873
ALG3	0.077323941756635
SMIM30	0.54222608598038
PQLC1	0.341254136767609
MED13	0.31135032811233004
SH3KBP1	0.09707389846836001
PUM3	0.42270001628296205
NAV3	0.389270666916954
TRPM2	0.24397717894894297
UBE3A	0.43732655990814795
CFAP410	-0.065011978686372
INTS10	0.160151986514404
MAP2K7	-0.166627730923432
PIP4P1	-0.148773174927644
TM9SF4	0.20215726513931098
CTDSP2	-0.061022004434525996
TMEM123	0.29299419902378804
KHSRP	0.42625082951353793
HDDC2	0.927152298133275
HM13	-0.027441197222453997
LONRF1	-0.09863333354053401
ZFP90	0.308012645029261
PPME1	0.41267915508620595
PRPS2	0.172252116061792
CHD9	0.027281192163319
CSNK1D	-0.16348763193094198
USP34	0.163657820546887
GSTP1	0.192437801151862
EIPR1	-0.244073143780822
DOT1L	0.143715199868456
ZSWIM8	-0.09320488442389001
SHARPIN	-0.021812447392037
HSDL2	-0.061329477910345
SEC24A	0.35718793399369103
SAC3D1	-0.188626526300755
AEBP2	-0.537941174888668
ATL3	0.091035829203178
TOMM6	0.30355893057439504
CTNND1	1.01009459182017
LCMT1	0.134178470342106
C4orf3	0.133204643632346
DOP1B	0.176318599545548
JMJD1C	0.07931767194959499
RBM12B	0.094658972826633
QSER1	0.24135911270297303
MRPS6	-0.814206036894123
N4BP2L2	-0.032533090242339
ANKRD28	-0.061670420096823
USP47	0.10849221813384699
NEURL4	0.37296956577001295
MAP3K1	-0.254410459016538
UBXN2B	0.424224608081759
ST3GAL1	-0.29714959700337795
PAICS	0.262000269689851
KDM5A	0.31094056231318606
ROCK1	0.052752950642640004
IFITM2	-1.05145710969757
SEH1L	0.227402101473753
CHD8	0.559807135334441
KDM1A	0.022261987769284997
USP25	0.29328593289278004
ARGLU1	0.30412214970563695
SFI1	0.488303051400893
DIAPH3	0.134796327357731
MORC3	0.11026563352860902
TXNRD2	0.148167409566517
PPP4R1	0.255461133291079
ZDHHC20	0.11156512428436
TMEM242	0.34128292470459104
WDR47	0.46425773456974895
CCNL2	-0.259038816172443
UBE2J2	0.5199251178373859
MIER1	0.7134800287112479
MMACHC	-0.6002100370242189
SZRD1	-0.00448432990946
WDR62	0.280446094455377
SCFD2	-0.027010448665304998
PDE7A	0.469685337674026
TANGO2	-0.36564488832346
RBM33	0.15657247192825302
MTMR3	-0.33798732321368796
FAM49B	-0.081004210633311
MARK2	0.06163667217023999
PARG	0.022950423480805
FANCL	0.15946684020915
PYCR1	0.320551303482055
KIF24	0.18430788969888698
SAR1B	-1.1173919854171
KMT5A	0.36611117465071297
MIEF1	-0.5197925568358039
FBXO11	-0.226814580360436
HIST2H3A	-0.35843529156657206
UBAC2	0.021844778883657
R3HDM2	0.531388139020544
CUL4B	0.20043436290496
PSME4	0.027899386674257006
GATAD2A	0.205314640329908
ARHGAP35	-0.763451016136678
PDIA6	0.24103882414884803
CRELD2	-0.474864080341916
BRD1	0.19006539437299502
INTS1	0.15999260439890697
ATG4B	-0.329884585734963
SMS	0.0061711795957389995
SUN2	-0.175710403508639
RDX	-0.09660820549872401
FAM104A	-0.015918810598263
NCOR2	0.388154811506687
TAPT1	0.3559697016670179
NOLC1	0.379218373230452
RPAIN	0.6711858903491129
ZNF12	-0.08476721259251599
THADA	0.12439595857449799
MEX3C	-0.013342488462709998
RELA	0.07021662584606199
TRIOBP	0.257725704356394
KDSR	0.066922963937233
RMDN1	-0.266588871585685
PARVB	0.383399970355816
PCNX4	-0.152143658898156
HIPK2	0.7644504537653459
CDCA7L	0.25936945720571397
HYPK	-0.04491703000418099
CHKB	0.665135910596346
CDK11B	0.38258761482792897
IFI30	-0.037304905084981
THAP4	0.657268025545559
METTL15	0.118651732710589
CBX6	0.18066006296933698
WDR43	0.15735265568967902
ELAVL1	0.091245429590984
ERLIN1	0.17268291219163
KIF2A	-0.28499847983166804
POLR2F	0.649365250087559
RBM34	-0.050294087038160004
NGDN	0.6139170372090501
ARMC5	-0.15386236541125697
RGS14	-0.04213677586127101
CEBPD	0.546140260106778
TPRN	0.138152982675005
SMPD4	0.20821281228833102
AAK1	0.027648141892843998
ALAD	0.297950686223505
ARHGAP25	0.143834839299687
MZT2B	-0.253600863334929
TET3	0.975126330719902
IPO11	0.03590518858853
TBC1D8	-0.25417375338688797
NCAPG2	0.20895762488686104
NIF3L1	0.18921845357904502
TONSL	0.327279910632279
PTRH2	0.407451508710979
RAD54L2	0.09605222906874901
AFF3	0.052132669634585994
POTEJ	0.11848972808167402
R3HDM1	0.25857086256850104
PSMD14	0.383466618218377
PSTPIP2	-0.009042995754087001
TBC1D14	0.58624133713607
GPATCH11	-0.22845835266648698
RAB1A	0.178243174975007
KCMF1	-0.651677083239617
CLEC16A	0.251735006606143
SETD2	0.008775386809275998
CXCR4	-0.13748895870483302
TMEM237	-0.059635700718385996
POTEF	0.21399552476970798
TBC1D10B	0.41778118110735296
TMEM131L	0.428455184190611
SERF2	0.036854171840459
AGFG1	0.037627648168844
COPS7B	0.31006524335009
DYSF	0.012535056973058999
NFU1	-0.127483542646724
CWC22	-0.008463955808943002
IMMT	0.201724172885633
HJURP	0.382526222937197
EPN1	0.31331609034488694
SMIM26	-0.7295088425539731
ZNF142	-0.37889770247942106
AP2M1	0.16018495422889403
TOM1	-0.31679685167749294
CXXC1	0.044135624320182996
SNRNP35	-0.605050542872963
JMJD8	0.35188292084615097
ARRB2	0.135017603771947
HLA-B	0.026649376744795
PEX5	-0.567230415232625
PPP6R1	0.214792365593828
PWP1	-0.253924037467236
CBFB	0.215835685725183
RNF10	0.729409284146234
RPP30	0.156263003190374
PRKCA	0.09308984714516699
SLC4A2	0.072597237305582
ATP5MF-PTCD1	0.36191337843552596
CAMTA2	-0.09056249199979302
ZNF200	-0.22027379965180804
EWSR1	0.310873655800193
RIC1	0.481753327158417
SNRPE	0.332889178356228
DPY19L4	-0.566644651413563
PNPLA6	0.31977643372753
SS18	-0.056436633119619
CSTF2	0.263051862336921
MBTD1	-0.45310694162840903
THAP5	0.003739906281453
MTO1	0.38691703170891906
MBIP	0.077662919198008
BAHD1	-0.540562675548448
SLC25A13	-0.31581771793055197
AOC1	-0.223635952334412
TBXAS1	-0.534865138729365
RBM18	-0.055175035403345
SMIM12	0.260381930161132
SCAF8	0.063878339689629
CSF2RA	0.30014330517561605
DIP2A	-0.013344155824165002
IFRD2	0.291314538367487
IK	0.038161761036078
SATB1	-0.50347364053573
DMAC2	-0.298566543823292
ZBTB7B	-0.12285680839836301
SLC9A8	0.11034338376914199
RHOA	0.056967878083053
NDUFA11	0.21542914791930898
ELOA	0.323412305548214
LETMD1	0.10958426736491698
GNL3	0.387827565261559
FAM126B	0.288520409249423
PRR12	0.09709294689418901
PSMA1	0.136551464660595
PTRH1	0.738888445565795
PSMG4	0.404248830790104
RCOR3	0.050244385687467995
BRAP	0.356744364228088
PPIAL4G	-1.433768877133
PGGT1B	-1.31481137874942
ATXN7L1	0.47354364283965295
UBE2W	0.678427669608043
KMT2B	0.29874253323152394
DNAH1	-0.306895477989824
EIF4B	-0.067912523926938
NR2C2AP	-1.20806810142407
MTFR2	0.054067944385604
HNRNPC	0.256805607915524
SUMO2	-0.029853493469701
ARRB1	-0.314191002096303
SBNO1	0.051997114675583
CORO1C	0.177910628913592
RECQL	-0.075422966154909
CUL2	-0.06333038484520599
GOLGA2	0.259313864578627
BIRC6	0.222629493733357
LCOR	-0.19756891261198603
NME6	-0.19817875857590697
CMSS1	0.203612433551622
TRIB3	-0.015874090054907
NT5DC2	0.11999803217780901
CIAO2B	-0.171886301595788
KIF21B	0.39351739335220703
SLC25A12	0.06480574019729099
RIPOR1	-0.44476872053992705
PARVG	0.165296692611698
PPP2R5C	-0.32321994605947496
IRGQ	0.550197459728193
PRAM1	0.10233088800046
TOP2A	0.154030086662897
BUD23	0.479264382302063
TKT	-0.17079041005434398
SLC25A44	0.183120255281852
DCAF1	0.040326334425084
TAF1	0.322210548992115
ATF5	0.34256894764897694
ZFYVE27	0.270768161226246
TMBIM6	0.166759132242504
RNPC3	0.725019535474729
CHD7	0.332302814721463
ANO6	-0.140477962046987
EIF2B1	0.289679032701865
GAB3	0.149308252177497
OARD1	0.23551664875738698
GPBP1	0.122420966638938
NAA60	0.44073503411014797
FKBP7	0.40710518643047494
WDR20	-0.466659093203642
COPG2	0.170387234712607
LDB1	0.04516765544652599
PAN2	-0.131917592790531
ZSCAN9	0.28616506062088104
TNPO2	0.294788757303221
SIGLEC6	0.40761751803223295
PVR	0.291692447579045
BRMS1	0.116996230547439
TMEM185B	0.129861688793386
ZDHHC17	1.01986138033486
ATP9B	-0.103966877629862
SLC2A1	-0.14397237995647
EFTUD2	0.109983934980276
ZNF668	1.30383724488686
GINS3	0.8466376805596819
STMN1	0.08560404964662699
ZNF234	0.487361574033052
SLA	-0.07250627719252001
NSMAF	0.20833426546776102
FTSJ3	0.610150845247134
SEPT9	-0.155880170546978
NFATC1	0.022424077364024998
CHEK1	-0.365845452975166
RPL36A	-0.316289131860524
CLTCL1	0.105422363941348
SNX13	0.004964544188578
MAVS	0.17182948912687696
SLMAP	0.39105866372623205
DERA	-0.342261813285411
CD44	-0.220527380490623
EZH1	0.073402583463158
LARP4	0.444643501021804
AP4M1	0.984632644979894
MPST	-0.09405192062677499
POLR2H	0.292910116990344
YY2	0.746646034347305
ABCF3	0.05066912919672201
SIMC1	-0.412356116776115
GBE1	0.055942964174555
ACTL6A	0.19632815241057802
TMEM106C	0.418435989393175
GALNT11	1.36972080603466
ECD	0.308484659710896
KCTD15	0.720639222038271
RETREG2	0.204342826618804
VGLL4	0.7439174436742009
RANBP1	0.141225716544792
FAM136A	0.48159714547333204
ORM2	0.018419468146156998
PSMD13	0.306496905527047
TMEM8A	0.448432575196955
EBNA1BP2	0.6073085626395611
UBE4A	0.00027686741502099997
KANSL3	0.36231070358237794
ITPRID2	0.6070141673331129
DAP	0.449092460134877
FAM126A	0.12447299039483599
RNF24	-0.06131096879836599
CREB1	0.065799438833162
CHFR	0.25767343336702897
SDHAF3	0.123110066911334
AKIRIN1	0.022272350981544998
SUPT5H	0.034192898685966
DOCK8	-0.08683386722968099
GAS7	-0.103902754131289
ARPC4	0.135103190707938
ERN1	0.18218149031399802
PCYOX1	-0.130472007517172
TIA1	-0.013443117450812999
CAPZB	-0.017722812602509
HSBP1	0.04622377598301
SYNJ1	-0.09733221313770199
USP19	0.088230393844863
ODF2	0.412205198026269
TMCO3	0.46627667023661407
VKORC1L1	0.091148750508014
MBD3	0.24869584996164198
DENND4C	0.621389942553217
TMEM68	0.245796613385621
LAMP2	0.129592453809842
WDR73	-0.5526661575630961
DCTN2	0.42365495126296604
GSPT1	0.10751248190384599
FBRSL1	0.5801102906458471
CLK1	0.217594601758442
UBE2J1	0.380096965340489
CLUH	0.20619409246177398
KAT14	0.029541536051141
SLC25A17	0.11291742857613901
EXOSC6	-0.47041515898327296
ABCA13	0.028826069002168997
OXNAD1	0.815568381703523
DNTTIP2	-0.8578736676965619
CASP1	0.16080365550003
VEZT	0.26423469100609803
TENT4B	0.14225872154568
ERAP2	-0.258313610060088
GCA	0.13804521295854902
CDC45	0.172553338621728
CSDE1	0.29950308469537607
SNRPB	0.15462427843269502
C11orf68	-0.211215905523584
TMA7	0.30819001481575103
GPATCH4	-0.05192558020252799
NSD1	0.21061760283168104
TRMT2A	-0.028673865440950002
GNA13	-0.18270408535651103
DHFR	0.32327777292180604
PISD	-0.315646501571081
RPS18	-0.444665292068379
HERPUD1	-0.395696943923245
CRACR2A	0.453227168189265
RPS24	-0.092500908615118
CENPT	0.206872628247898
CBLL1	-0.208985529600418
PMS1	0.018705365397931
RPF2	0.29407362518694397
PDK3	0.333549034548048
HDAC9	-1.09282738461512
INO80C	0.6067983727046949
CNBP	0.251580535857587
STXBP2	0.178042437531511
RAB3GAP1	-0.06526965442188201
ZNF410	0.46082378036692606
CCPG1	-0.009525901458986
NLE1	-0.392402652667659
ELP2	0.30475133240802
RAF1	0.05305130412137
PTPRC	-0.057393217377080995
NOL8	0.130777607790518
DNAJB14	-0.05952710105114901
WASHC1	0.495435193838204
OXR1	0.31558046196424105
RPSA	-0.08290958309945401
ZNF516	0.30355799010073
ZNF146	0.278341663759791
HERC1	-0.14633024486798699
DIABLO	0.24521857464046803
MRS2	0.32947731149472304
ZNF506	-0.36896430595149204
NECAP2	-0.023078136772766003
AAMP	0.098953736786115
AP1M1	0.076319577114709
INTS2	0.16775013468445002
ZGRF1	0.08283013728555799
MTMR1	0.194594846620189
ADAM8	0.869234652162539
JMJD6	-0.08432989226938101
LAPTM4B	0.173391140857574
FAM133B	0.324488821168889
CCDC124	-0.102456135438726
INPP5D	-0.015558845196418002
DCTN4	-0.122031304482351
ZDHHC13	0.41452021647125104
FNBP1	0.108461573748107
DCAF11	0.239502797032091
SMG1	0.42809590636473904
PRRT4	-0.418515079253459
PRPSAP1	0.42675592494224496
ZNF7	0.012662379260109
TBC1D5	-0.255752726793702
CDK12	0.180698933847088
PIK3R5	0.222360569562738
SENP6	0.28461714835444296
PTX4	0.63924820159388
CYB561A3	-0.17285829849463097
TECPR1	-0.46546079485546404
CALM1	0.220878745758085
GDI1	-0.044071756397845996
OSBPL9	0.29499753061915196
PNPT1	0.07431947097795599
CALCOCO2	-0.042673290679596
TAF1D	0.12914238706995698
SHC1	-0.060234466289521
SMARCD2	0.128105078254329
SENP1	0.518425914467155
KAT8	-0.075487602903635
HK1	-0.44952617471614703
TOX4	-0.24675420042577104
CHCHD3	0.46597427620256604
HNRNPLL	0.136852896987672
LPIN1	0.017370896477616003
TMEM120B	-0.22789032843306894
IMPA1	-0.598203835593912
NBEAL1	0.582613699926573
ILF3	0.10039323116891499
NBEAL2	0.17019395268131302
WEE1	0.045058817994110996
LSM5	-0.10585085876101101
REPS1	0.05841603105746799
MAD2L1BP	-0.19009070549150797
POLDIP3	-0.09036224779204902
ZNF692	0.43838197594227596
DCUN1D4	0.36573379368119
NOL7	0.33304713587449297
PPP6C	-0.058828663504672
POTEI	-0.442921825783085
OSGIN2	-0.24101972675823602
NCOA2	-0.25117134947854103
URM1	0.18768585072729602
DDX46	0.045603471013035995
SLC35A2	-0.344909882030124
ZC3H18	0.17254034692755799
FAM222B	0.464531070168603
BZW1	0.337710622690981
HIGD1A	0.453545668922666
PIGG	-0.048850419899540004
FASTKD1	0.009771577027627
URGCP	-0.42787516658642605
ZNF562	-0.22757377449600802
TRA2B	0.22338888980238897
MECP2	-0.065789780484693
DGKZ	0.395820658580003
TNRC6B	0.14658410918607098
GTSE1	-0.083342745231467
PRMT1	0.242358776462536
SLC4A7	0.535177978481833
RFC5	0.22550282120693602
CNOT10	0.19108761233263102
CHID1	0.107527432911711
SNRPG	-0.066130799751672
EPS15L1	0.10945645586406098
COG6	-0.26126743638025196
TARS	0.196600038699093
ACAD10	0.10607208692850201
ANAPC7	0.10728423457766699
PPP2R2D	0.18413665948263702
NAGK	0.030594951324301005
NDUFS1	-0.7876976832089129
PTPN6	0.06467970324221001
C11orf21	-0.491277319711174
DEPDC1	0.41381172816749395
TM2D2	0.253737508750959
STK11IP	-0.438117204397715
MAN2B1	0.16378431116487302
PDCD6IP	-0.049227334357177
DNAJC7	0.36231020008979997
DHX57	0.03044453206069
TMX1	0.20014541183158602
TMED4	0.149794493757021
SNX27	0.015705517099228
ZNF845	0.18486098855264102
PGAM4	-0.136191303943872
PTBP3	-0.087644380108729
CFAP97	0.220175063689942
UBE2L3	0.292384106446234
BCAP31	0.38656999517467
SCFD1	0.160879320367463
ARMH1	0.474010340555518
CDS2	-0.047438465919910994
BAP1	-0.023887040091675
EHMT1	-0.207993199207107
EIF2A	-0.035702041378687994
PIGP	-0.081455380957739
RAB9A	-0.005824128003378001
NAA10	0.18505785381704898
ANP32A	0.23739142109648
CNIH4	-0.3602845253138339
STIM2	0.8400886103580331
TBC1D2	-0.323570981906683
RWDD1	-0.224481352779876
SRPRB	0.131612604232964
MALSU1	0.097518884461872
TMEM14B	0.045258660678617
SSR3	0.15397470585584302
BRD9	0.154265210625754
DBNL	-0.077670918674013
ZBTB8OS	0.42727979845204705
PPIA	0.078617454299528
